timestamp,elapsed_s,arm,tps,tokens_predicted_total,temp_c,violation_flag,kernel_freq_mhz,throttle_bits
1773995517.812,82.078,B0,0.0000,408,80.3,1,1800,0
1773995518.812,83.079,B0,0.0000,408,80.3,1,1800,0
1773995519.813,84.079,B0,0.0000,408,79.4,0,1800,0
1773995520.813,85.079,B0,0.0000,408,80.8,1,1800,0
1773995521.813,86.079,B0,0.0000,408,81.3,1,1800,0
1773995522.813,87.079,B0,0.0000,408,80.3,1,1800,0
1773995523.816,88.082,B0,0.0000,408,80.8,1,1800,0
1773995524.816,89.083,B0,0.0000,408,80.3,1,1800,0
1773995525.820,90.086,B0,0.0000,408,81.3,1,1800,0
1773995526.820,91.087,B0,0.0000,408,80.8,1,1800,0
1773995527.821,92.087,B0,0.0000,408,79.9,0,1800,0
1773995528.821,93.087,B0,0.0000,408,82.8,1,1800,0
1773995529.821,94.087,B0,0.0000,408,80.8,1,1800,0
1773995530.824,95.091,B0,0.0000,408,80.3,1,1800,0
1773995531.828,96.094,B0,0.0000,408,81.3,1,1800,0
1773995532.832,97.099,B0,0.0000,408,81.8,1,1800,0
1773995533.832,98.099,B0,0.0000,408,81.8,1,1800,0
1773995534.836,99.103,B0,0.0000,408,81.8,1,1800,0
1773995535.836,100.103,B0,0.0000,408,81.8,1,1800,0
1773995536.837,101.103,B0,0.0000,408,82.3,1,1800,8
1773995537.840,102.106,B0,0.0000,408,81.8,1,1800,0
1773995538.844,103.110,B0,0.0000,408,81.8,1,1800,0
1773995539.848,104.114,B0,129.1744,558,82.3,1,1800,0
1773995540.848,105.115,B0,0.0000,558,81.3,1,1800,8
1773995541.852,106.118,B0,0.0000,558,81.8,1,1800,0
1773995542.852,107.119,B0,0.0000,558,81.3,1,1800,8
1773995543.853,108.119,B0,0.0000,558,80.3,1,1800,0
1773995544.853,109.119,B0,0.0000,558,81.8,1,1800,0
1773995545.853,110.119,B0,0.0000,558,82.3,1,1800,8
1773995546.856,111.122,B0,0.0000,558,82.8,1,1800,8
1773995547.860,112.126,B0,0.0000,558,81.3,1,1800,0
1773995548.860,113.127,B0,0.0000,558,81.3,1,1800,0
1773995549.861,114.127,B0,0.0000,558,82.8,1,1800,0
1773995550.861,115.127,B0,0.0000,558,81.8,1,1800,0
1773995551.864,116.130,B0,0.0000,558,81.8,1,1800,8
1773995552.864,117.131,B0,0.0000,558,81.8,1,1800,8
1773995553.865,118.131,B0,0.0000,558,81.3,1,1800,8
1773995554.865,119.131,B0,0.0000,558,81.3,1,1800,0
1773995555.865,120.131,B0,0.0000,558,81.3,1,1800,8
1773995556.868,121.134,B0,0.0000,558,83.3,1,1800,8
1773995557.872,122.138,B0,0.0000,558,82.3,1,1800,0
1773995558.872,123.139,B0,0.0000,558,81.8,1,1800,0
1773995559.876,124.142,B0,0.0000,558,81.8,1,1800,0
1773995560.876,125.143,B0,0.0000,558,81.3,1,1800,0
1773995561.880,126.146,B0,0.0000,558,82.8,1,1800,0
1773995562.880,127.146,B0,0.0000,558,82.3,1,1800,8
1773995563.880,128.147,B0,0.0000,558,82.3,1,1800,8
1773995564.884,129.150,B0,0.0000,558,81.3,1,1800,8
1773995565.888,130.154,B0,0.0000,558,82.8,1,1800,8
1773995566.888,131.155,B0,0.0000,558,82.8,1,1800,8
1773995567.889,132.155,B0,157.0835,708,83.3,1,1800,0
1773995568.892,133.159,B0,0.0000,708,81.8,1,1800,8
1773995569.896,134.162,B0,0.0000,708,81.8,1,1800,8
1773995570.896,135.163,B0,0.0000,708,81.8,1,1800,8
1773995571.897,136.163,B0,0.0000,708,83.3,1,1800,8
1773995572.897,137.163,B0,0.0000,708,82.8,1,1800,8
1773995573.897,138.163,B0,0.0000,708,83.3,1,1800,8
1773995574.900,139.167,B0,0.0000,708,82.8,1,1800,0
1773995575.904,140.170,B0,0.0000,708,82.8,1,1800,8
1773995576.908,141.175,B0,0.0000,708,82.3,1,1800,8
1773995577.908,142.175,B0,0.0000,708,81.3,1,1800,8
1773995578.909,143.175,B0,0.0000,708,81.3,1,1800,8
1773995579.909,144.175,B0,0.0000,708,82.8,1,1800,8
1773995580.909,145.175,B0,0.0000,708,81.8,1,1800,8
1773995581.912,146.178,B0,0.0000,708,81.8,1,1800,8
1773995582.912,147.179,B0,0.0000,708,82.3,1,1800,8
1773995583.913,148.179,B0,0.0000,708,82.8,1,1800,8
1773995584.913,149.179,B0,0.0000,708,82.8,1,1800,8
1773995585.916,150.182,B0,0.0000,708,82.3,1,1800,8
1773995586.916,151.183,B0,0.0000,708,82.3,1,1800,8
1773995587.917,152.184,B0,0.0000,708,82.3,1,1800,0
1773995588.918,153.184,B0,0.0000,708,82.8,1,1800,8
1773995589.918,154.184,B0,0.0000,708,82.8,1,1800,8
1773995590.918,155.184,B0,0.0000,708,82.3,1,1800,8
1773995591.918,156.184,B0,0.0000,708,83.3,1,1800,0
1773995592.918,157.185,B0,0.0000,708,82.8,1,1800,8
1773995593.919,158.185,B0,0.0000,708,83.3,1,1800,0
1773995594.919,159.185,B0,0.0000,708,83.3,1,1800,8
1773995595.924,160.190,B0,0.0000,708,82.8,1,1800,8
1773995596.927,161.193,B0,128.7366,858,82.8,1,1800,8
1773995597.927,162.194,B0,0.0000,858,82.3,1,1800,8
1773995598.928,163.194,B0,0.0000,858,82.3,1,1800,8
1773995599.928,164.194,B0,0.0000,858,81.8,1,1800,8
1773995600.928,165.194,B0,0.0000,858,81.8,1,1800,0
1773995601.928,166.194,B0,0.0000,858,83.3,1,1800,8
1773995602.932,167.198,B0,0.0000,858,83.3,1,1800,8
1773995603.933,168.199,B0,0.0000,858,83.3,1,1800,8
1773995604.933,169.199,B0,0.0000,858,82.3,1,1800,8
1773995605.936,170.202,B0,0.0000,858,83.3,1,1800,8
1773995606.936,171.203,B0,0.0000,858,82.8,1,1800,8
1773995607.937,172.203,B0,0.0000,858,82.3,1,1800,8
1773995608.940,173.206,B0,0.0000,858,82.3,1,1800,8
1773995609.940,174.207,B0,0.0000,858,82.3,1,1800,8
1773995610.944,175.210,B0,0.0000,858,82.3,1,1800,8
1773995611.944,176.211,B0,0.0000,858,82.8,1,1800,8
1773995612.948,177.214,B0,0.0000,858,83.3,1,1800,0
1773995613.952,178.218,B0,0.0000,858,82.8,1,1800,8
1773995614.952,179.219,B0,0.0000,858,82.8,1,1800,8
1773995615.956,180.222,B0,0.0000,858,82.8,1,1800,8
1773995616.960,181.226,B0,0.0000,858,83.3,1,1800,8
1773995617.964,182.230,B0,0.0000,858,82.8,1,1800,8
1773995618.964,183.231,B0,0.0000,858,82.8,1,1800,8
1773995619.968,184.234,B0,0.0000,858,82.8,1,1800,8
1773995620.968,185.235,B0,0.0000,858,82.3,1,1800,8
1773995621.972,186.238,B0,0.0000,858,83.3,1,1800,8
1773995622.972,187.239,B0,0.0000,858,82.3,1,1800,8
1773995623.973,188.239,B0,0.0000,858,82.8,1,1800,8
1773995624.973,189.239,B0,155.2252,1008,84.2,1,1800,8
1773995625.976,190.243,B0,0.0000,1008,82.8,1,1800,8
1773995626.980,191.246,B0,0.0000,1008,82.3,1,1800,8
1773995627.980,192.247,B0,0.0000,1008,82.8,1,1800,8
1773995628.981,193.247,B0,0.0000,1008,81.8,1,1800,8
1773995629.981,194.247,B0,0.0000,1008,82.8,1,1800,8
1773995630.984,195.250,B0,0.0000,1008,83.3,1,1800,8
1773995631.984,196.251,B0,0.0000,1008,83.3,1,1800,8
1773995632.985,197.251,B0,0.0000,1008,82.8,1,1800,8
1773995633.986,198.252,B0,0.0000,1008,83.3,1,1800,8
1773995634.988,199.254,B0,0.0000,1008,83.3,1,1800,0
1773995635.992,200.259,B0,0.0000,1008,81.8,1,1800,8
1773995636.992,201.259,B0,0.0000,1008,82.3,1,1800,8
1773995637.993,202.259,B0,0.0000,1008,83.3,1,1800,8
1773995638.993,203.259,B0,0.0000,1008,83.8,1,1800,8
1773995639.993,204.259,B0,0.0000,1008,82.3,1,1800,8
1773995640.993,205.259,B0,0.0000,1008,82.8,1,1800,8
1773995641.993,206.260,B0,0.0000,1008,83.3,1,1800,8
1773995642.996,207.262,B0,0.0000,1008,82.3,1,1800,8
1773995643.996,208.263,B0,0.0000,1008,81.8,1,1800,8
1773995644.997,209.263,B0,0.0000,1008,82.3,1,1800,8
1773995646.000,210.266,B0,0.0000,1008,82.8,1,1800,8
1773995647.000,211.267,B0,0.0000,1008,82.3,1,1800,8
1773995648.001,212.267,B0,0.0000,1008,82.8,1,1800,8
1773995649.001,213.267,B0,0.0000,1008,82.8,1,1800,8
1773995650.004,214.271,B0,0.0000,1008,82.3,1,1800,8
1773995651.004,215.271,B0,0.0000,1008,83.3,1,1800,8
1773995652.008,216.274,B0,0.0000,1008,82.8,1,1800,8
1773995653.008,217.275,B0,155.1796,1158,83.3,1,1800,8
1773995654.011,218.278,B0,0.0000,1158,83.8,1,1800,8
1773995655.012,219.278,B0,0.0000,1158,83.3,1,1800,8
1773995656.012,220.278,B0,0.0000,1158,82.3,1,1800,8
1773995657.012,221.278,B0,0.0000,1158,82.3,1,1800,8
1773995658.012,222.278,B0,0.0000,1158,83.3,1,1800,8
1773995659.012,223.279,B0,0.0000,1158,84.2,1,1800,0
1773995660.012,224.279,B0,0.0000,1158,81.8,1,1800,8
1773995661.015,225.282,B0,0.0000,1158,82.3,1,1800,8
1773995662.016,226.282,B0,0.0000,1158,82.8,1,1800,8
1773995663.016,227.282,B0,0.0000,1158,83.3,1,1800,8
1773995664.016,228.282,B0,0.0000,1158,83.8,1,1800,8
1773995665.016,229.282,B0,0.0000,1158,82.8,1,1800,8
1773995666.016,230.282,B0,0.0000,1158,82.8,1,1800,8
1773995667.017,231.284,B0,0.0000,1158,82.8,1,1800,8
1773995668.020,232.286,B0,0.0000,1158,82.8,1,1800,8
1773995669.020,233.287,B0,0.0000,1158,82.3,1,1800,8
1773995670.024,234.291,B0,0.0000,1158,82.8,1,1800,8
1773995671.024,235.291,B0,0.0000,1158,82.8,1,1800,8
1773995672.025,236.291,B0,0.0000,1158,83.3,1,1800,8
1773995673.028,237.294,B0,0.0000,1158,83.3,1,1800,8
1773995674.032,238.298,B0,0.0000,1158,82.8,1,1800,8
1773995675.036,239.302,B0,0.0000,1158,83.3,1,1800,8
1773995676.040,240.306,B0,0.0000,1158,83.3,1,1800,8
1773995677.040,241.307,B0,0.0000,1158,82.3,1,1800,8
1773995678.044,242.310,B0,0.0000,1158,82.3,1,1800,8
1773995679.044,243.311,B0,0.0000,1158,82.3,1,1800,8
1773995680.045,244.311,B0,0.0000,1158,82.8,1,1800,8
1773995681.045,245.311,B0,0.0000,1158,83.3,1,1800,8
1773995682.045,246.311,B0,152.0074,1309,82.8,1,1800,8
1773995683.045,247.311,B0,0.0000,1309,82.8,1,1800,8
1773995684.045,248.311,B0,0.0000,1309,83.8,1,1800,8
1773995685.045,249.312,B0,0.0000,1309,84.7,1,1800,8
1773995686.046,250.312,B0,0.0000,1309,83.3,1,1800,8
1773995687.046,251.312,B0,0.0000,1309,83.3,1,1800,8
1773995688.046,252.312,B0,0.0000,1309,83.3,1,1800,8
1773995689.046,253.312,B0,0.0000,1309,83.3,1,1800,8
1773995690.046,254.313,B0,0.0000,1309,81.8,1,1800,0
1773995691.046,255.313,B0,0.0000,1309,83.3,1,1800,8
1773995692.047,256.313,B0,0.0000,1309,83.8,1,1800,8
1773995693.047,257.313,B0,0.0000,1309,83.3,1,1800,8
1773995694.047,258.313,B0,0.0000,1309,83.3,1,1800,8
1773995695.047,259.313,B0,0.0000,1309,83.8,1,1800,8
1773995696.047,260.314,B0,0.0000,1309,84.2,1,1800,8
1773995697.047,261.314,B0,0.0000,1309,83.8,1,1800,8
1773995698.048,262.314,B0,0.0000,1309,83.8,1,1800,8
1773995699.048,263.314,B0,0.0000,1309,83.8,1,1800,8
1773995700.048,264.314,B0,0.0000,1309,84.7,1,1800,8
1773995701.048,265.314,B0,0.0000,1309,83.3,1,1800,8
1773995702.048,266.315,B0,0.0000,1309,82.3,1,1800,8
1773995703.049,267.315,B0,0.0000,1309,83.3,1,1800,8
1773995704.052,268.318,B0,0.0000,1309,83.3,1,1800,8
1773995705.052,269.319,B0,0.0000,1309,82.3,1,1800,8
1773995706.056,270.322,B0,0.0000,1309,83.3,1,1800,8
1773995707.056,271.323,B0,0.0000,1309,82.3,1,1800,8
1773995708.057,272.323,B0,140.7269,1447,83.3,1,1800,8
1773995709.060,273.327,B0,0.0000,1447,83.8,1,1800,8
1773995710.060,274.327,B0,0.0000,1447,82.3,1,1800,8
1773995711.064,275.330,B0,0.0000,1447,83.3,1,1800,8
1773995712.066,276.332,B0,0.0000,1447,83.3,1,1800,8
1773995713.066,277.333,B0,0.0000,1447,83.3,1,1800,8
1773995714.067,278.333,B0,0.0000,1447,83.3,1,1800,8
1773995715.067,279.333,B0,0.0000,1447,83.3,1,1800,8
1773995716.067,280.333,B0,0.0000,1447,82.3,1,1800,8
1773995717.067,281.333,B0,0.0000,1447,83.3,1,1800,8
1773995718.067,282.334,B0,0.0000,1447,82.3,1,1800,8
1773995719.068,283.334,B0,0.0000,1447,82.8,1,1800,8
1773995720.068,284.334,B0,0.0000,1447,83.3,1,1800,8
1773995721.068,285.334,B0,0.0000,1447,83.8,1,1800,8
1773995722.068,286.334,B0,0.0000,1447,82.8,1,1800,8
1773995723.068,287.335,B0,0.0000,1447,84.2,1,1800,8
1773995724.072,288.339,B0,0.0000,1447,83.3,1,1800,8
1773995725.072,289.339,B0,0.0000,1447,82.8,1,1800,8
1773995726.073,290.339,B0,0.0000,1447,82.8,1,1800,8
1773995727.076,291.342,B0,0.0000,1447,83.8,1,1800,8
1773995728.076,292.343,B0,0.0000,1447,82.8,1,1800,8
1773995729.077,293.343,B0,0.0000,1447,83.3,1,1800,0
1773995730.080,294.346,B0,0.0000,1447,83.8,1,1800,8
1773995731.084,295.350,B0,0.0000,1447,82.3,1,1800,8
1773995732.084,296.351,B0,0.0000,1447,83.8,1,1800,8
1773995733.085,297.351,B0,0.0000,1447,83.8,1,1800,8
1773995734.085,298.351,B0,0.0000,1447,83.8,1,1800,8
1773995735.088,299.354,B0,0.0000,1447,82.8,1,1800,8
1773995736.092,300.358,B0,0.0000,1447,83.8,1,1800,8
1773995737.092,301.359,B0,129.9337,1597,83.8,1,1800,8
1773995738.093,302.359,B0,0.0000,1597,83.8,1,1800,8
1773995739.093,303.359,B0,0.0000,1597,82.8,1,1800,8
1773995740.093,304.359,B0,0.0000,1597,82.8,1,1800,8
1773995741.093,305.359,B0,0.0000,1597,83.8,1,1800,8
1773995742.096,306.362,B0,0.0000,1597,83.8,1,1800,8
1773995743.096,307.363,B0,0.0000,1597,83.3,1,1800,8
1773995744.097,308.363,B0,0.0000,1597,84.2,1,1800,8
1773995745.097,309.363,B0,0.0000,1597,82.3,1,1800,8
1773995746.100,310.367,B0,0.0000,1597,82.8,1,1800,8
1773995747.100,311.367,B0,0.0000,1597,82.8,1,1800,8
1773995748.101,312.367,B0,0.0000,1597,83.3,1,1800,8
1773995749.104,313.370,B0,0.0000,1597,82.8,1,1800,8
1773995750.104,314.371,B0,0.0000,1597,82.8,1,1800,8
1773995751.108,315.374,B0,0.0000,1597,82.8,1,1800,8
1773995752.112,316.378,B0,0.0000,1597,82.8,1,1800,8
1773995753.112,317.379,B0,0.0000,1597,83.3,1,1800,8
1773995754.114,318.380,B0,0.0000,1597,82.8,1,1800,8
1773995755.116,319.382,B0,0.0000,1597,83.8,1,1800,8
1773995756.116,320.383,B0,0.0000,1597,83.8,1,1800,8
1773995757.117,321.383,B0,0.0000,1597,84.2,1,1800,8
1773995758.120,322.386,B0,0.0000,1597,84.2,1,1800,8
1773995759.120,323.387,B0,0.0000,1597,83.3,1,1800,8
1773995760.124,324.390,B0,0.0000,1597,82.8,1,1800,8
1773995761.124,325.391,B0,0.0000,1597,83.3,1,1800,8
1773995762.125,326.391,B0,0.0000,1597,83.3,1,1800,8
1773995763.125,327.391,B0,0.0000,1597,84.7,1,1800,8
1773995764.125,328.391,B0,0.0000,1597,83.3,1,1800,8
1773995765.125,329.391,B0,152.9958,1747,83.3,1,1800,8
1773995766.128,330.394,B0,0.0000,1747,84.2,1,1800,8
1773995767.128,331.395,B0,0.0000,1747,83.8,1,1800,8
1773995768.129,332.395,B0,0.0000,1747,83.8,1,1800,8
1773995769.129,333.395,B0,0.0000,1747,83.3,1,1800,8
1773995770.129,334.395,B0,0.0000,1747,83.8,1,1800,8
1773995771.129,335.395,B0,0.0000,1747,83.8,1,1800,8
1773995772.130,336.397,B0,0.0000,1747,83.3,1,1800,8
1773995773.131,337.397,B0,0.0000,1747,82.8,1,1800,8
1773995774.131,338.397,B0,0.0000,1747,83.8,1,1800,8
1773995775.131,339.397,B0,0.0000,1747,83.8,1,1800,8
1773995776.131,340.397,B0,0.0000,1747,83.3,1,1800,8
1773995777.131,341.398,B0,0.0000,1747,83.8,1,1800,8
1773995778.132,342.398,B0,0.0000,1747,83.8,1,1800,8
1773995779.132,343.398,B0,0.0000,1747,84.2,1,1800,8
1773995780.132,344.398,B0,0.0000,1747,83.8,1,1800,8
1773995781.132,345.398,B0,0.0000,1747,83.8,1,1800,8
1773995782.132,346.398,B0,0.0000,1747,84.2,1,1800,8
1773995783.136,347.402,B0,0.0000,1747,82.8,1,1800,8
1773995784.138,348.405,B0,0.0000,1747,82.8,1,1800,8
1773995785.139,349.405,B0,0.0000,1747,83.8,1,1800,8
1773995786.139,350.405,B0,0.0000,1747,83.8,1,1800,8
1773995787.139,351.405,B0,0.0000,1747,83.8,1,1800,8
1773995788.139,352.405,B0,0.0000,1747,83.8,1,1800,8
1773995789.139,353.406,B0,0.0000,1747,83.3,1,1800,8
1773995790.139,354.406,B0,0.0000,1747,83.3,1,1800,8
1773995791.140,355.406,B0,0.0000,1747,83.3,1,1800,8
1773995792.140,356.406,B0,0.0000,1747,83.3,1,1800,8
1773995793.140,357.406,B0,155.8190,1897,83.8,1,1800,8
1773995794.140,358.406,B0,0.0000,1897,83.8,1,1800,8
1773995795.140,359.407,B0,0.0000,1897,83.8,1,1800,8
1773995796.140,360.407,B0,0.0000,1897,83.8,1,1800,8
1773995797.141,361.407,B0,0.0000,1897,82.3,1,1800,8
1773995798.144,362.410,B0,0.0000,1897,84.2,1,1800,8
1773995799.144,363.411,B0,0.0000,1897,82.8,1,1800,8
1773995800.148,364.414,B0,0.0000,1897,83.3,1,1800,8
1773995801.152,365.418,B0,0.0000,1897,84.7,1,1800,8
1773995802.156,366.422,B0,0.0000,1897,83.3,1,1800,8
1773995803.156,367.423,B0,0.0000,1897,83.8,1,1800,8
1773995804.157,368.423,B0,0.0000,1897,83.8,1,1800,8
1773995805.157,369.423,B0,0.0000,1897,82.8,1,1800,8
1773995806.157,370.423,B0,0.0000,1897,83.3,1,1800,8
1773995807.157,371.423,B0,0.0000,1897,83.3,1,1800,8
1773995808.157,372.424,B0,0.0000,1897,83.8,1,1800,8
1773995809.157,373.424,B0,0.0000,1897,83.3,1,1800,8
1773995810.158,374.424,B0,0.0000,1897,84.2,1,1800,8
1773995811.158,375.424,B0,0.0000,1897,83.8,1,1800,8
1773995812.158,376.424,B0,0.0000,1897,82.3,1,1800,8
1773995813.158,377.424,B0,0.0000,1897,82.8,1,1800,8
1773995814.160,378.426,B0,0.0000,1897,83.3,1,1800,8
1773995815.160,379.427,B0,0.0000,1897,84.7,1,1800,8
1773995816.161,380.427,B0,0.0000,1897,83.8,1,1800,8
1773995817.161,381.427,B0,0.0000,1897,83.8,1,1800,8
1773995818.161,382.428,B0,0.0000,1897,83.8,1,1800,8
1773995819.162,383.428,B0,0.0000,1897,84.2,1,1800,8
1773995820.164,384.430,B0,0.0000,1897,83.3,1,1800,8
1773995821.168,385.435,B0,0.0000,1897,82.8,1,1800,8
1773995822.168,386.435,B0,154.2301,2047,82.8,1,1800,8
1773995823.169,387.435,B0,0.0000,2047,83.3,1,1800,8
1773995824.169,388.435,B0,0.0000,2047,83.8,1,1800,8
1773995825.169,389.435,B0,0.0000,2047,82.8,1,1800,8
1773995826.169,390.435,B0,0.0000,2047,83.8,1,1800,8
1773995827.172,391.438,B0,0.0000,2047,83.3,1,1800,8
1773995828.176,392.442,B0,0.0000,2047,82.8,1,1800,8
1773995829.176,393.443,B0,0.0000,2047,83.8,1,1800,8
1773995830.180,394.446,B0,0.0000,2047,84.2,1,1800,8
1773995831.180,395.447,B0,0.0000,2047,83.8,1,1800,8
1773995832.181,396.447,B0,0.0000,2047,83.3,1,1800,8
1773995833.184,397.450,B0,0.0000,2047,84.7,1,1800,8
1773995834.184,398.451,B0,0.0000,2047,82.8,1,1800,8
1773995835.185,399.451,B0,0.0000,2047,83.8,1,1800,8
1773995836.188,400.455,B0,0.0000,2047,83.3,1,1800,8
1773995837.188,401.455,B0,0.0000,2047,83.8,1,1800,8
1773995838.189,402.455,B0,0.0000,2047,82.8,1,1800,8
1773995839.192,403.459,B0,0.0000,2047,84.2,1,1800,8
1773995840.196,404.462,B0,0.0000,2047,83.8,1,1800,8
1773995841.196,405.463,B0,0.0000,2047,83.8,1,1800,8
1773995842.197,406.463,B0,0.0000,2047,83.3,1,1800,8
1773995843.200,407.467,B0,0.0000,2047,82.3,1,1800,8
1773995844.200,408.467,B0,0.0000,2047,83.8,1,1800,8
1773995845.201,409.467,B0,0.0000,2047,83.3,1,1800,8
1773995846.201,410.467,B0,0.0000,2047,83.8,1,1800,8
1773995847.204,411.470,B0,0.0000,2047,83.3,1,1800,8
1773995848.204,412.471,B0,0.0000,2047,82.8,1,1800,8
1773995849.208,413.474,B0,0.0000,2047,82.3,1,1800,8
1773995850.212,414.479,B0,156.8646,2197,83.8,1,1800,8
1773995851.216,415.483,B0,0.0000,2197,82.3,1,1800,8
1773995852.216,416.483,B0,0.0000,2197,83.3,1,1800,8
1773995853.217,417.483,B0,0.0000,2197,83.8,1,1800,8
1773995854.217,418.483,B0,0.0000,2197,83.8,1,1800,8
1773995855.217,419.483,B0,0.0000,2197,82.8,1,1800,8
1773995856.220,420.486,B0,0.0000,2197,82.8,1,1800,8
1773995857.220,421.487,B0,0.0000,2197,82.3,1,1800,8
1773995858.221,422.487,B0,0.0000,2197,83.8,1,1800,8
1773995859.224,423.490,B0,0.0000,2197,83.3,1,1800,8
1773995860.228,424.495,B0,0.0000,2197,83.3,1,1800,8
1773995861.228,425.495,B0,0.0000,2197,83.8,1,1800,8
