timestamp,elapsed_s,arm,tps, ,temp_c,violation_flag,kernel_freq_mhz,actual_freq_mhz,throttle_bits
1774008179,448.917,B3,0,2187,81.3,1,1200,1200,0
1774008180,449.921,B3,0,2187,80.8,1,1200,1200,0
1774008181,450.925,B3,0,2187,82.3,1,1200,1200,0
1774008182,451.929,B3,0,2187,81.3,1,1200,1200,0
1774008183,452.929,B3,0,2187,82.3,1,1200,1200,8
1774008184,453.93,B3,0,2187,80.8,1,1200,1200,0
1774008185,454.933,B3,0,2187,81.8,1,1200,1200,8
1774008186,455.937,B3,0,2187,80.8,1,1200,1200,0
1774008187,456.937,B3,0,2187,81.8,1,1200,1200,0
1774008188,457.941,B3,0,2187,80.3,1,1200,1200,8
1774008189,458.945,B3,0,2187,82.3,1,1200,1200,0
1774008190,459.949,B3,0,2187,81.8,1,1200,1200,0
1774008191,460.949,B3,0,2187,81.8,1,1200,1200,0
1774008192,461.949,B3,0,2187,82.3,1,1200,1200,0
1774008193,462.953,B3,0,2187,81.3,1,1200,1200,0
1774008194,463.953,B3,0,2187,80.8,1,1200,1200,0
1774008195,464.957,B3,0,2187,80.8,1,1200,1200,0
1774008196,465.961,B3,0,2187,80.8,1,1200,1200,0
1774008197,466.961,B3,0,2187,80.3,1,1200,1200,0
1774008198,467.965,B3,0,2187,81.3,1,1200,1200,0
1774008199,468.969,B3,0,2187,80.8,1,1200,1200,0
1774008200,469.973,B3,0,2187,81.8,1,1200,1200,0
1774008201,470.973,B3,0,2187,81.8,1,1200,1200,0
1774008202,471.977,B3,0,2187,80.8,1,1200,1200,0
1774008203,472.981,B3,0,2187,81.8,1,1200,1200,0
1774008204,473.985,B3,0,2187,81.3,1,1200,1200,0
1774008205,474.989,B3,0,2187,80.8,1,1200,1200,0
1774008206,475.989,B3,0,2187,81.3,1,1200,1200,0
1774008207,476.993,B3,0,2187,81.3,1,1200,1200,0
1774008208,477.997,B3,171.2117,2337,81.3,1,1200,1200,0
1774008209,478.997,B3,0,2337,81.8,1,1200,1200,0
1774008210,479.997,B3,0,2337,81.8,1,1200,1200,0
1774008211,481.001,B3,0,2337,81.8,1,1200,1200,0
1774008212,482.005,B3,0,2337,81.3,1,1200,1200,0
1774008213,483.009,B3,0,2337,80.3,1,1200,1200,0
1774008214,484.012,B3,0,2337,81.3,1,1200,1200,0
1774008215,485.012,B3,0,2337,81.3,1,1200,1200,0
1774008216,486.012,B3,0,2337,80.8,1,1200,1200,0
1774008217,487.012,B3,0,2337,81.3,1,1200,1200,0
1774008218,488.012,B3,0,2337,81.3,1,1200,1200,0
1774008219,489.013,B3,0,2337,80.8,1,1200,1200,0
1774008220,490.013,B3,0,2337,81.8,1,1200,1200,0
1774008221,491.017,B3,0,2337,80.3,1,1200,1200,8
1774008222,492.017,B3,0,2337,80.8,1,1200,1200,0
1774008223,493.021,B3,0,2337,81.3,1,1200,1200,0
1774008224,494.022,B3,0,2337,82.3,1,1200,1200,0
1774008225,495.025,B3,0,2337,81.3,1,1200,1200,0
1774008226,496.029,B3,0,2337,81.3,1,1200,1200,0
1774008227,497.033,B3,0,2337,80.8,1,1200,1200,0
1774008228,498.037,B3,0,2337,81.3,1,1200,1200,8
1774008229,499.041,B3,0,2337,81.3,1,1200,1200,0
1774008230,500.044,B3,0,2337,82.3,1,1200,1200,0
1774008231,501.044,B3,0,2337,82.3,1,1200,1200,0
1774008232,502.044,B3,0,2337,81.3,1,1200,1200,0
1774008233,503.045,B3,0,2337,81.8,1,1200,1200,0
1774008234,504.049,B3,0,2337,80.8,1,1200,1200,0
1774008235,505.053,B3,0,2337,81.8,1,1200,1200,0
1774008236,506.053,B3,0,2337,81.3,1,1200,1200,0
1774008237,507.053,B3,0,2337,81.3,1,1200,1200,0
1774008238,508.057,B3,0,2337,81.3,1,1200,1200,8
1774008239,509.061,B3,175.2627,2487,81.8,1,1200,1200,0
1774008240,510.065,B3,0,2487,81.8,1,1200,1200,0
1774008241,511.069,B3,0,2487,80.3,1,1200,1200,0
1774008242,512.069,B3,0,2487,82.3,1,1200,1200,0
1774008243,513.071,B3,0,2487,80.8,1,1200,1200,0
1774008244,514.071,B3,0,2487,81.3,1,1200,1200,0
1774008245,515.072,B3,0,2487,81.3,1,1200,1200,0
1774008246,516.072,B3,0,2487,81.3,1,1200,1200,0
1774008247,517.072,B3,0,2487,81.8,1,1200,1200,0
1774008248,518.072,B3,0,2487,81.8,1,1200,1200,0
1774008249,519.072,B3,0,2487,81.8,1,1200,1200,8
1774008250,520.072,B3,0,2487,81.8,1,1200,1200,0
1774008251,521.073,B3,0,2487,81.8,1,1200,1200,8
1774008252,522.073,B3,0,2487,81.8,1,1200,1200,0
1774008253,523.077,B3,0,2487,81.3,1,1200,1200,0
1774008254,524.077,B3,0,2487,81.8,1,1200,1200,0
1774008255,525.081,B3,0,2487,81.8,1,1200,1200,0
1774008256,526.085,B3,0,2487,81.3,1,1200,1200,0
1774008257,527.085,B3,0,2487,81.8,1,1200,1200,0
1774008258,528.089,B3,0,2487,81.3,1,1200,1200,0
1774008259,529.093,B3,0,2487,80.8,1,1200,1200,0
1774008260,530.093,B3,0,2487,81.8,1,1200,1200,0
1774008261,531.097,B3,0,2487,81.3,1,1200,1200,0
1774008262,532.101,B3,0,2487,82.3,1,1200,1200,0
1774008263,533.105,B3,0,2487,81.8,1,1200,1200,0
1774008264,534.109,B3,0,2487,82.8,1,1200,1200,0
1774008265,535.113,B3,0,2487,81.8,1,1200,1200,8
1774008266,536.117,B3,0,2487,83.3,1,1200,1200,0
1774008267,537.121,B3,0,2487,82.3,1,1200,1200,0
1774008268,538.121,B3,0,2487,82.3,1,1200,1200,8
1774008269,539.125,B3,176.0786,2637,81.8,1,1200,1200,0
1774008270,540.129,B3,0.9462,2638,81.8,1,1200,1200,0
1774008271,541.133,B3,0,2638,81.8,1,1200,1200,0
1774008272,542.137,B3,0,2638,81.3,1,1200,1200,0
1774008273,543.141,B3,0,2638,80.8,1,1200,1200,0
1774008274,544.142,B3,0,2638,80.8,1,1200,1200,0
1774008275,545.145,B3,0,2638,81.3,1,1200,1200,0
1774008276,546.149,B3,0,2638,82.8,1,1200,1200,0
1774008277,547.153,B3,0,2638,81.3,1,1200,1200,0
1774008278,548.157,B3,0,2638,82.3,1,1200,1200,8
1774008279,549.161,B3,0,2638,81.8,1,1200,1200,0
1774008280,550.165,B3,0,2638,81.8,1,1200,1200,0
1774008281,551.169,B3,0,2638,80.3,1,1200,1200,0
1774008282,552.173,B3,0,2638,80.3,1,1200,1200,0
1774008283,553.177,B3,0,2638,81.3,1,1200,1200,0
1774008284,554.181,B3,0,2638,80.8,1,1200,1200,0
1774008285,555.181,B3,0,2638,81.3,1,1200,1200,0
1774008286,556.183,B3,0,2638,80.3,1,1200,1200,0
1774008287,557.183,B3,0,2638,81.8,1,1200,1200,0
1774008288,558.183,B3,0,2638,81.3,1,1200,1200,0
1774008289,559.183,B3,0,2638,81.3,1,1200,1200,0
1774008290,560.184,B3,0,2638,81.8,1,1200,1200,0
1774008291,561.184,B3,0,2638,81.3,1,1200,1200,0
1774008292,562.184,B3,0,2638,80.8,1,1200,1200,0
1774008293,563.189,B3,0,2638,80.8,1,1200,1200,0
1774008294,564.191,B3,0,2638,82.3,1,1200,1200,8
1774008295,565.191,B3,0,2638,81.3,1,1200,1200,0
1774008296,566.191,B3,0,2638,80.8,1,1200,1200,0
1774008297,567.191,B3,0,2638,81.8,1,1200,1200,0
1774008298,568.192,B3,0,2638,81.8,1,1200,1200,0
1774008299,569.192,B3,0,2638,81.3,1,1200,1200,0
1774008300,570.192,B3,140.2718,2788,80.8,1,1200,1200,0
1774008301,571.192,B3,0,2788,81.3,1,1200,1200,0
1774008302,572.197,B3,0,2788,81.3,1,1200,1200,0
1774008303,573.201,B3,0,2788,81.3,1,1200,1200,8
1774008304,574.205,B3,0,2788,80.3,1,1200,1200,0
1774008305,575.209,B3,0,2788,81.3,1,1200,1200,0
1774008306,576.213,B3,0,2788,81.8,1,1200,1200,8
1774008307,577.213,B3,0,2788,81.8,1,1200,1200,0
1774008308,578.213,B3,0,2788,81.3,1,1200,1200,0
1774008309,579.217,B3,0,2788,81.3,1,1200,1200,0
1774008310,580.217,B3,0,2788,81.3,1,1200,1200,0
1774008311,581.221,B3,0,2788,81.3,1,1200,1200,0
1774008312,582.225,B3,0,2788,82.3,1,1200,1200,0
1774008313,583.229,B3,0,2788,81.8,1,1200,1200,0
1774008314,584.233,B3,0,2788,81.3,1,1200,1200,0
1774008315,585.234,B3,0,2788,81.8,1,1200,1200,8
1774008316,586.235,B3,0,2788,81.8,1,1200,1200,0
1774008317,587.236,B3,0,2788,81.3,1,1200,1200,0
1774008318,588.236,B3,0,2788,81.3,1,1200,1200,0
1774008319,589.236,B3,0,2788,80.8,1,1200,1200,0
1774008320,590.236,B3,0,2788,81.3,1,1200,1200,0
1774008321,591.236,B3,0,2788,81.3,1,1200,1200,0
1774008322,592.241,B3,102.6006,2896,81.3,1,1200,1200,0
1774008323,593.245,B3,0,2896,81.8,1,1200,1200,0
1774008324,594.245,B3,0,2896,81.3,1,1200,1200,0
1774008325,595.249,B3,0,2896,82.3,1,1200,1200,0
1774008326,596.253,B3,0,2896,80.3,1,1200,1200,0
1774008327,597.257,B3,0,2896,81.8,1,1200,1200,0
1774008328,598.257,B3,0,2896,81.8,1,1200,1200,8
1774008329,599.258,B3,0,2896,80.8,1,1200,1200,0
1774008330,600.261,B3,0,2896,81.3,1,1200,1200,0
1774008331,601.265,B3,0,2896,80.8,1,1200,1200,0
1774008332,602.265,B3,0,2896,81.8,1,1200,1200,0
1774008333,603.269,B3,0,2896,81.3,1,1200,1200,0
1774008334,604.273,B3,0,2896,81.3,1,1200,1200,0
1774008335,605.277,B3,0,2896,80.8,1,1200,1200,0
1774008336,606.281,B3,0,2896,81.8,1,1200,1200,0
1774008337,607.285,B3,0,2896,81.3,1,1200,1200,0
1774008338,608.285,B3,0,2896,82.3,1,1200,1200,0
1774008339,609.289,B3,0,2896,81.8,1,1200,1200,0
1774008340,610.289,B3,0,2896,81.8,1,1200,1200,8
1774008341,611.291,B3,0,2896,81.8,1,1200,1200,0
1774008342,612.291,B3,0,2896,82.3,1,1200,1200,8
1774008343,613.292,B3,0,2896,81.3,1,1200,1200,0
1774008344,614.292,B3,0,2896,81.8,1,1200,1200,8
1774008345,615.292,B3,0,2896,81.8,1,1200,1200,0
1774008346,616.292,B3,0,2896,81.8,1,1200,1200,0
1774008347,617.292,B3,0,2896,81.3,1,1200,1200,0
1774008348,618.293,B3,0,2896,80.8,1,1200,1200,0
1774008349,619.293,B3,0,2896,82.3,1,1200,1200,0
1774008350,620.293,B3,0,2896,81.3,1,1200,1200,0
1774008351,621.297,B3,0,2896,81.3,1,1200,1200,0
1774008352,622.301,B3,143.8577,3046,81.3,1,1200,1200,0
1774008353,623.305,B3,1.1677,3047,81.8,1,1200,1200,0
1774008354,624.309,B3,0,3047,81.8,1,1200,1200,0
1774008355,625.313,B3,0,3047,81.8,1,1200,1200,0
1774008356,626.317,B3,0,3047,82.8,1,1200,1200,0
1774008357,627.317,B3,0,3047,81.3,1,1200,1200,0
1774008358,628.321,B3,0,3047,81.3,1,1200,1200,0
1774008359,629.325,B3,0,3047,81.8,1,1200,1200,0
1774008360,630.329,B3,0,3047,81.3,1,1200,1200,0
1774008361,631.333,B3,0,3047,81.3,1,1200,1200,0
1774008362,632.337,B3,0,3047,81.3,1,1200,1200,0
1774008363,633.341,B3,0,3047,81.3,1,1200,1200,0
1774008364,634.345,B3,0,3047,81.8,1,1200,1200,0
1774008365,635.345,B3,0,3047,81.3,1,1200,1200,0
1774008366,636.349,B3,0,3047,82.8,1,1200,1200,8
1774008367,637.353,B3,0,3047,80.3,1,1200,1200,0
1774008368,638.357,B3,0,3047,82.8,1,1200,1200,0
1774008369,639.361,B3,0,3047,81.3,1,1200,1200,0
1774008371,640.365,B3,0,3047,80.8,1,1200,1200,0
1774008372,641.369,B3,0,3047,80.8,1,1200,1200,0
1774008373,642.373,B3,0,3047,81.8,1,1200,1200,0
1774008374,643.374,B3,0,3047,81.8,1,1200,1200,0
1774008375,644.377,B3,0,3047,81.8,1,1200,1200,0
1774008376,645.377,B3,0,3047,81.8,1,1200,1200,0
1774008377,646.381,B3,0,3047,82.3,1,1200,1200,0
1774008378,647.385,B3,0,3047,81.3,1,1200,1200,0
1774008379,648.389,B3,0,3047,82.8,1,1200,1200,8
1774008380,649.393,B3,0,3047,82.8,1,1200,1200,8
1774008381,650.393,B3,0,3047,82.3,1,1200,1200,0
1774008382,651.393,B3,0,3047,81.3,1,1200,1200,8
1774008383,652.397,B3,0,3047,80.8,1,1200,1200,8
1774008384,653.397,B3,178.7155,3197,81.8,1,1200,1200,0
1774008385,654.401,B3,0,3197,81.3,1,1200,1200,0
1774008386,655.402,B3,0,3197,81.3,1,1200,1200,0
1774008387,656.402,B3,0,3197,81.8,1,1200,1200,8
1774008388,657.402,B3,0,3197,81.3,1,1200,1200,0
1774008389,658.405,B3,0,3197,82.8,1,1200,1200,0
1774008390,659.409,B3,0,3197,81.8,1,1200,1200,0
1774008391,660.413,B3,0,3197,81.3,1,1200,1200,0
1774008392,661.417,B3,0,3197,80.8,1,1200,1200,0
1774008393,662.417,B3,0,3197,81.8,1,1200,1200,0
1774008394,663.421,B3,0,3197,82.3,1,1200,1200,0
1774008395,664.422,B3,0,3197,81.8,1,1200,1200,0
1774008396,665.425,B3,0,3197,81.3,1,1200,1200,8
1774008397,666.43,B3,0,3197,82.8,1,1200,1200,8
1774008398,667.433,B3,0,3197,81.3,1,1200,1200,0
1774008399,668.437,B3,0,3197,81.8,1,1200,1200,0
1774008400,669.437,B3,0,3197,81.8,1,1200,1200,0
1774008401,670.437,B3,0,3197,81.8,1,1200,1200,0
1774008402,671.441,B3,0,3197,81.8,1,1200,1200,0
1774008403,672.441,B3,0,3197,81.8,1,1200,1200,0
1774008404,673.441,B3,0,3197,81.8,1,1200,1200,8
1774008405,674.445,B3,0,3197,81.8,1,1200,1200,8
1774008406,675.449,B3,0,3197,81.8,1,1200,1200,0
1774008407,676.45,B3,0,3197,81.3,1,1200,1200,0
1774008408,677.453,B3,0,3197,80.8,1,1200,1200,0
1774008409,678.457,B3,0,3197,81.8,1,1200,1200,0
1774008410,679.461,B3,0,3197,81.8,1,1200,1200,0
1774008411,680.465,B3,0,3197,81.8,1,1200,1200,8
1774008412,681.469,B3,0,3197,82.3,1,1200,1200,8
1774008413,682.471,B3,0,3197,81.3,1,1200,1200,0
1774008414,683.472,B3,0,3197,82.8,1,1200,1200,8
1774008415,684.472,B3,142.8495,3347,81.3,1,1200,1200,0
1774008416,685.472,B3,0,3347,81.8,1,1200,1200,0
1774008417,686.472,B3,0,3347,81.8,1,1200,1200,0
1774008418,687.472,B3,0,3347,80.8,1,1200,1200,0
1774008419,688.473,B3,0,3347,81.8,1,1200,1200,0
1774008420,689.473,B3,0,3347,81.8,1,1200,1200,0
1774008421,690.477,B3,0,3347,81.3,1,1200,1200,0
1774008422,691.481,B3,0,3347,81.3,1,1200,1200,0
1774008423,692.485,B3,0,3347,81.8,1,1200,1200,0
1774008424,693.489,B3,0,3347,81.3,1,1200,1200,0
1774008425,694.49,B3,0,3347,81.3,1,1200,1200,0
1774008426,695.49,B3,0,3347,82.3,1,1200,1200,0
1774008427,696.493,B3,0,3347,81.8,1,1200,1200,8
1774008428,697.493,B3,0,3347,81.3,1,1200,1200,0
1774008429,698.497,B3,0,3347,82.8,1,1200,1200,0
1774008430,699.497,B3,0,3347,81.8,1,1200,1200,0
1774008431,700.501,B3,0,3347,82.8,1,1200,1200,8
1774008432,701.505,B3,0,3347,81.3,1,1200,1200,8
1774008433,702.509,B3,0,3347,81.3,1,1200,1200,8
1774008434,703.513,B3,0,3347,81.8,1,1200,1200,0
1774008435,704.517,B3,0,3347,82.3,1,1200,1200,0
1774008436,705.521,B3,0,3347,82.3,1,1200,1200,0
1774008437,706.525,B3,0,3347,81.8,1,1200,1200,0
1774008438,707.525,B3,0,3347,81.3,1,1200,1200,8
1774008439,708.529,B3,0,3347,82.3,1,1200,1200,8
1774008440,709.533,B3,0,3347,81.8,1,1200,1200,0
1774008441,710.533,B3,0,3347,81.8,1,1200,1200,0
1774008442,711.533,B3,0,3347,81.3,1,1200,1200,0
1774008443,712.537,B3,0,3347,81.8,1,1200,1200,0
1774008444,713.541,B3,0,3347,81.8,1,1200,1200,8
1774008445,714.541,B3,141.3013,3497,81.3,1,1200,1200,0
1774008446,715.545,B3,0,3497,80.8,1,1200,1200,8
1774008447,716.545,B3,0,3497,81.8,1,1200,1200,8
1774008448,717.549,B3,0,3497,80.8,1,1200,1200,0
1774008449,718.553,B3,0,3497,81.3,1,1200,1200,0
1774008450,719.557,B3,0,3497,82.3,1,1200,1200,8
1774008451,720.561,B3,0,3497,81.8,1,1200,1200,0
1774008452,721.565,B3,0,3497,81.3,1,1200,1200,0
1774008453,722.569,B3,0,3497,80.3,1,1200,1200,0
1774008454,723.573,B3,0,3497,81.3,1,1200,1200,0
1774008455,724.577,B3,0,3497,81.8,1,1200,1200,0
1774008456,725.579,B3,0,3497,82.3,1,1200,1200,0
1774008457,726.58,B3,0,3497,82.8,1,1200,1200,8
1774008458,727.58,B3,0,3497,81.8,1,1200,1200,0
1774008459,728.58,B3,0,3497,81.8,1,1200,1200,0
1774008460,729.581,B3,0,3497,81.8,1,1200,1200,8
1774008461,730.581,B3,0,3497,81.3,1,1200,1200,0
1774008462,731.585,B3,0,3497,82.3,1,1200,1200,8
1774008463,732.585,B3,0,3497,80.8,1,1200,1200,0
1774008464,733.585,B3,0,3497,82.8,1,1200,1200,0
1774008465,734.589,B3,0,3497,81.8,1,1200,1200,8
1774008466,735.593,B3,0,3497,82.3,1,1200,1200,8
1774008467,736.597,B3,0,3497,81.8,1,1200,1200,0
1774008468,737.601,B3,0,3497,82.3,1,1200,1200,0
1774008469,738.601,B3,0,3497,81.3,1,1200,1200,8
1774008470,739.601,B3,0,3497,82.3,1,1200,1200,0
1774008471,740.605,B3,0,3497,82.3,1,1200,1200,8
1774008472,741.605,B3,0,3497,80.8,1,1200,1200,8
1774008473,742.607,B3,0,3497,82.3,1,1200,1200,0
1774008474,743.607,B3,0,3497,81.8,1,1200,1200,0
1774008475,744.607,B3,0,3497,82.3,1,1200,1200,8
1774008476,745.608,B3,142.9588,3647,82.3,1,1200,1200,0
1774008477,746.608,B3,0,3647,81.8,1,1200,1200,0
1774008478,747.608,B3,0,3647,81.8,1,1200,1200,0
1774008479,748.608,B3,0,3647,81.8,1,1200,1200,0
1774008480,749.608,B3,0,3647,82.3,1,1200,1200,0
1774008481,750.608,B3,0,3647,81.3,1,1200,1200,0
1774008482,751.609,B3,0,3647,82.3,1,1200,1200,0
1774008483,752.609,B3,0,3647,82.3,1,1200,1200,0
1774008484,753.611,B3,0,3647,81.8,1,1200,1200,0
1774008485,754.613,B3,0,3647,81.8,1,1200,1200,0
1774008486,755.613,B3,0,3647,82.8,1,1200,1200,0
1774008487,756.617,B3,0,3647,82.3,1,1200,1200,0
1774008488,757.621,B3,0,3647,82.3,1,1200,1200,0
1774008489,758.625,B3,0,3647,81.8,1,1200,1200,0
1774008490,759.628,B3,0,3647,80.3,1,1200,1200,8
1774008491,760.628,B3,0,3647,82.3,1,1200,1200,0
1774008492,761.628,B3,0,3647,82.3,1,1200,1200,8
1774008493,762.628,B3,0,3647,82.8,1,1200,1200,8
1774008494,763.629,B3,0,3647,81.8,1,1200,1200,0
1774008495,764.633,B3,0,3647,81.8,1,1200,1200,0
1774008496,765.637,B3,0,3647,82.3,1,1200,1200,0
1774008497,766.637,B3,0,3647,81.8,1,1200,1200,0
1774008498,767.637,B3,0,3647,83.3,1,1200,1200,8
1774008499,768.637,B3,0,3647,81.8,1,1200,1200,0
1774008500,769.641,B3,0,3647,82.8,1,1200,1200,8
1774008501,770.645,B3,0,3647,82.3,1,1200,1200,0
1774008502,771.647,B3,0,3647,82.8,1,1200,1200,8
1774008503,772.647,B3,0,3647,81.3,1,1200,1200,8
1774008504,773.648,B3,0,3647,81.8,1,1200,1200,0
1774008505,774.648,B3,0,3647,81.8,1,1200,1200,8
1774008506,775.648,B3,180.5126,3797,81.8,1,1200,1200,8
1774008507,776.653,B3,0,3797,81.3,1,1200,1200,0
1774008508,777.657,B3,0,3797,81.8,1,1200,1200,0
1774008509,778.661,B3,0,3797,81.3,1,1200,1200,0
1774008510,779.665,B3,0,3797,82.8,1,1200,1200,0
1774008511,780.669,B3,0,3797,82.3,1,1200,1200,0
1774008512,781.669,B3,0,3797,80.8,1,1200,1200,0
1774008513,782.673,B3,0,3797,81.8,1,1200,1200,8
1774008514,783.677,B3,0,3797,82.3,1,1200,1200,8
1774008515,784.677,B3,0,3797,83.3,1,1200,1200,8
1774008516,785.681,B3,0,3797,81.8,1,1200,1200,0
1774008517,786.685,B3,0,3797,81.8,1,1200,1200,0
1774008518,787.685,B3,0,3797,82.3,1,1200,1200,8
1774008519,788.689,B3,0,3797,83.3,1,1200,1200,8
1774008520,789.693,B3,0,3797,81.3,1,1200,1200,8
1774008521,790.695,B3,0,3797,82.3,1,1200,1200,8
1774008522,791.695,B3,0,3797,81.8,1,1200,1200,0
1774008523,792.697,B3,0,3797,82.3,1,1200,1200,8
1774008524,793.697,B3,0,3797,81.8,1,1200,1200,0
1774008525,794.697,B3,0,3797,82.8,1,1200,1200,8
1774008526,795.697,B3,0,3797,82.3,1,1200,1200,8
1774008527,796.701,B3,0,3797,80.8,1,1200,1200,0
1774008528,797.701,B3,0,3797,81.8,1,1200,1200,0
1774008529,798.701,B3,0,3797,82.3,1,1200,1200,0
1774008530,799.705,B3,0,3797,81.8,1,1200,1200,8
1774008531,800.709,B3,0,3797,81.8,1,1200,1200,8
1774008532,801.709,B3,0,3797,82.3,1,1200,1200,0
1774008533,802.713,B3,0,3797,81.3,1,1200,1200,8
1774008534,803.717,B3,0,3797,82.8,1,1200,1200,8
1774008535,804.721,B3,0,3797,83.3,1,1200,1200,8
1774008536,805.725,B3,0,3797,81.8,1,1200,1200,8
1774008537,806.729,B3,172.1146,3947,82.3,1,1200,1200,8
1774008538,807.729,B3,0,3947,81.8,1,1200,1200,0
1774008539,808.733,B3,0,3947,81.8,1,1200,1200,0
1774008540,809.737,B3,0,3947,81.8,1,1200,1200,8
1774008541,810.739,B3,0,3947,81.8,1,1200,1200,0
1774008542,811.739,B3,0,3947,81.3,1,1200,1200,8
1774008543,812.739,B3,0,3947,81.8,1,1200,1200,8
1774008544,813.74,B3,33.7156,3982,83.3,1,1200,1200,8
1774008545,814.74,B3,0,3982,81.8,1,1200,1200,8
1774008546,815.74,B3,0,3982,81.8,1,1200,1200,0
1774008547,816.74,B3,0,3982,81.8,1,1200,1200,8
1774008548,817.74,B3,0,3982,83.3,1,1200,1200,0
1774008549,818.741,B3,0,3982,82.3,1,1200,1200,8
1774008550,819.741,B3,0,3982,81.3,1,1200,1200,0
1774008551,820.741,B3,0,3982,82.8,1,1200,1200,0
1774008552,821.745,B3,0,3982,82.3,1,1200,1200,0
1774008553,822.745,B3,0,3982,82.3,1,1200,1200,0
1774008554,823.745,B3,0,3982,81.8,1,1200,1200,0
1774008555,824.749,B3,0,3982,82.3,1,1200,1200,0
1774008556,825.753,B3,0,3982,82.8,1,1200,1200,0
1774008557,826.757,B3,0,3982,81.3,1,1200,1200,0
1774008558,827.757,B3,0,3982,82.3,1,1200,1200,0
1774008559,828.761,B3,0,3982,81.8,1,1200,1200,0
1774008560,829.765,B3,0,3982,80.8,1,1200,1200,0
1774008561,830.765,B3,0,3982,81.3,1,1200,1200,0
1774008562,831.769,B3,0,3982,81.8,1,1200,1200,0
1774008563,832.769,B3,0,3982,82.3,1,1200,1200,0
1774008564,833.769,B3,0,3982,81.8,1,1200,1200,8
1774008565,834.773,B3,0,3982,81.3,1,1200,1200,8
1774008566,835.777,B3,0,3982,81.3,1,1200,1200,0
1774008567,836.781,B3,0,3982,81.8,1,1200,1200,0
1774008568,837.785,B3,0,3982,81.3,1,1200,1200,8
1774008569,838.785,B3,0,3982,81.3,1,1200,1200,0
1774008570,839.789,B3,0,3982,82.3,1,1200,1200,8
1774008571,840.793,B3,0,3982,81.3,1,1200,1200,0
1774008572,841.793,B3,0,3982,82.3,1,1200,1200,8
1774008573,842.797,B3,0,3982,82.3,1,1200,1200,8
1774008574,843.801,B3,144.1246,4132,82.8,1,1200,1200,8
1774008575,844.805,B3,0,4132,81.8,1,1200,1200,0
1774008576,845.809,B3,0,4132,81.8,1,1200,1200,8
1774008577,846.809,B3,0,4132,83.3,1,1200,1200,0
1774008578,847.813,B3,0,4132,82.3,1,1200,1200,0
1774008579,848.817,B3,0,4132,81.8,1,1200,1200,0
1774008580,849.817,B3,0,4132,82.3,1,1200,1200,0
1774008581,850.818,B3,0,4132,81.8,1,1200,1200,0
1774008582,851.821,B3,0,4132,81.8,1,1200,1200,0
1774008583,852.825,B3,0,4132,82.3,1,1200,1200,0
1774008584,853.829,B3,0,4132,82.3,1,1200,1200,0
1774008585,854.829,B3,0,4132,81.8,1,1200,1200,0
1774008586,855.833,B3,0,4132,81.8,1,1200,1200,8
1774008587,856.833,B3,0,4132,82.8,1,1200,1200,0
1774008588,857.837,B3,0,4132,83.3,1,1200,1200,8
1774008589,858.837,B3,0,4132,80.8,1,1200,1200,0
1774008590,859.837,B3,0,4132,82.8,1,1200,1200,8
1774008591,860.841,B3,0,4132,81.3,1,1200,1200,8
1774008592,861.845,B3,0,4132,81.3,1,1200,1200,0
1774008593,862.849,B3,0,4132,82.3,1,1200,1200,8
1774008594,863.849,B3,0,4132,82.3,1,1200,1200,8
1774008595,864.853,B3,0,4132,81.8,1,1200,1200,8
1774008596,865.857,B3,0,4132,82.3,1,1200,1200,0
1774008597,866.857,B3,0,4132,81.8,1,1200,1200,0
1774008598,867.861,B3,0,4132,81.3,1,1200,1200,0
1774008599,868.865,B3,0,4132,81.8,1,1200,1200,8
1774008600,869.865,B3,0,4132,82.3,1,1200,1200,8
1774008601,870.866,B3,0,4132,81.3,1,1200,1200,0
1774008602,871.866,B3,0,4132,82.8,1,1200,1200,8
1774008603,872.866,B3,0,4132,81.3,1,1200,1200,0
1774008604,873.869,B3,0,4132,81.8,1,1200,1200,8
1774008605,874.869,B3,137.409,4283,82.8,1,1200,1200,0
1774008606,875.873,B3,0,4283,81.8,1,1200,1200,0
1774008607,876.874,B3,0,4283,81.8,1,1200,1200,0
1774008608,877.877,B3,0,4283,82.3,1,1200,1200,0
1774008609,878.88,B3,0,4283,81.3,1,1200,1200,0
1774008610,879.881,B3,0,4283,82.8,1,1200,1200,0
1774008611,880.885,B3,0,4283,82.8,1,1200,1200,8
1774008612,881.888,B3,0,4283,81.3,1,1200,1200,0
1774008613,882.888,B3,0,4283,81.3,1,1200,1200,8
1774008614,883.889,B3,0,4283,81.8,1,1200,1200,0
1774008615,884.889,B3,0,4283,82.8,1,1200,1200,8
1774008616,885.893,B3,0,4283,81.3,1,1200,1200,0
1774008617,886.893,B3,0,4283,81.8,1,1200,1200,0
1774008618,887.893,B3,0,4283,82.3,1,1200,1200,0
1774008619,888.897,B3,0,4283,80.3,1,1200,1200,8
1774008620,889.897,B3,0,4283,82.3,1,1200,1200,0
1774008621,890.897,B3,0,4283,81.8,1,1200,1200,0
1774008622,891.897,B3,0,4283,81.3,1,1200,1200,8
1774008623,892.9,B3,0,4283,81.8,1,1200,1200,0
1774008624,893.9,B3,0,4283,81.8,1,1200,1200,0
1774008625,894.9,B3,0,4283,80.3,1,1200,1200,0
1774008626,895.9,B3,0,4283,80.3,1,1200,1200,0
1774008627,896.9,B3,0,4283,81.8,1,1200,1200,8
