timestamp,elapsed_s,arm,tps,tokens_predicted_total,temp_c,violation_flag,kernel_freq_mhz,actual_freq_mhz,throttle_bits
1774006935.172,619.556,B0,0.0000,3197,83.8,1,1800,1629,8
1774006936.172,620.556,B0,0.0000,3197,84.2,1,1800,1726,8
1774006937.176,621.560,B0,0.0000,3197,84.2,1,1800,1531,8
1774006938.180,622.564,B0,0.0000,3197,83.8,1,1800,1677,8
1774006939.180,623.564,B0,0.0000,3197,84.2,1,1800,1580,8
1774006940.181,624.564,B0,0.0000,3197,84.2,1,1800,1531,8
1774006941.181,625.564,B0,0.0000,3197,84.2,1,1800,1580,8
1774006942.184,626.568,B0,0.0000,3197,84.2,1,1800,1580,8
1774006943.185,627.568,B0,0.0000,3197,83.8,1,1800,1580,8
1774006944.185,628.568,B0,0.0000,3197,85.2,1,1800,1629,8
1774006945.185,629.568,B0,0.0000,3197,83.8,1,1800,1629,8
1774006946.185,630.568,B0,0.0000,3197,84.7,1,1800,1531,8
1774006947.185,631.569,B0,0.0000,3197,85.2,1,1800,1531,8
1774006948.188,632.572,B0,0.0000,3197,83.8,1,1800,1531,8
1774006949.188,633.572,B0,0.0000,3197,84.2,1,1800,1629,8
1774006950.189,634.572,B0,0.0000,3197,85.2,1,1800,1580,8
1774006951.189,635.572,B0,0.0000,3197,84.2,1,1800,1531,8
1774006952.192,636.576,B0,0.0000,3197,84.2,1,1800,1580,8
1774006953.192,637.576,B0,0.0000,3197,83.3,1,1800,1531,8
1774006954.193,638.576,B0,0.0000,3197,85.2,1,1800,1580,8
1774006955.196,639.580,B0,0.0000,3197,83.8,1,1800,1677,8
1774006956.196,640.580,B0,0.0000,3197,84.2,1,1800,1629,8
1774006957.197,641.580,B0,0.0000,3197,83.3,1,1800,1677,8
1774006958.197,642.580,B0,0.0000,3197,83.3,1,1800,1629,8
1774006959.197,643.580,B0,0.0000,3197,83.8,1,1800,1531,8
1774006960.197,644.580,B0,0.0000,3197,84.7,1,1800,600,6
1774006961.197,645.581,B0,0.0000,3197,84.2,1,1800,600,6
1774006962.200,646.584,B0,0.0000,3197,84.7,1,1800,1629,8
1774006963.200,647.584,B0,164.7592,3347,83.3,1,1800,1580,8
1774006964.204,648.588,B0,0.0000,3347,84.7,1,1800,1580,8
1774006965.208,649.592,B0,0.0000,3347,84.7,1,1800,1531,8
1774006966.208,650.592,B0,0.0000,3347,84.2,1,1800,1629,8
1774006967.209,651.592,B0,0.0000,3347,83.8,1,1800,1580,8
1774006968.209,652.592,B0,0.0000,3347,84.2,1,1800,1531,8
1774006969.209,653.592,B0,0.0000,3347,84.7,1,1800,1531,8
1774006970.212,654.596,B0,0.0000,3347,84.2,1,1800,1531,8
1774006971.212,655.596,B0,0.0000,3347,84.2,1,1800,1580,8
1774006972.216,656.600,B0,0.0000,3347,85.2,1,1800,1531,8
1774006973.220,657.604,B0,0.0000,3347,84.2,1,1800,600,6
1774006974.220,658.604,B0,0.0000,3347,85.2,1,1800,1580,8
1774006975.221,659.604,B0,0.0000,3347,83.8,1,1800,1629,8
1774006976.224,660.608,B0,0.0000,3347,84.2,1,1800,1531,8
1774006977.228,661.612,B0,0.0000,3347,83.3,1,1800,1629,8
1774006978.228,662.612,B0,0.0000,3347,84.7,1,1800,1629,8
1774006979.229,663.612,B0,0.0000,3347,84.2,1,1800,1629,8
1774006980.229,664.612,B0,0.0000,3347,84.2,1,1800,1677,8
1774006981.229,665.612,B0,0.0000,3347,83.8,1,1800,1629,8
1774006982.232,666.616,B0,0.0000,3347,84.2,1,1800,1580,8
1774006983.232,667.616,B0,0.0000,3347,83.8,1,1800,1629,8
1774006984.233,668.616,B0,0.0000,3347,85.2,1,1800,1580,8
1774006985.233,669.616,B0,0.0000,3347,84.2,1,1800,1580,8
1774006986.236,670.620,B0,0.0000,3347,83.3,1,1800,1580,8
1774006987.236,671.620,B0,0.0000,3347,85.7,1,1800,1531,6
1774006988.240,672.624,B0,0.0000,3347,84.2,1,1800,1677,8
1774006989.240,673.624,B0,0.0000,3347,84.2,1,1800,1580,8
1774006990.241,674.624,B0,0.0000,3347,83.8,1,1800,1531,8
1774006991.241,675.624,B0,0.0000,3347,84.2,1,1800,1580,8
1774006992.244,676.628,B0,0.0000,3347,84.2,1,1800,1531,8
1774006993.244,677.628,B0,145.1568,3497,84.7,1,1800,1580,8
1774006994.245,678.628,B0,0.0000,3497,84.2,1,1800,1580,8
1774006995.245,679.628,B0,0.0000,3497,84.2,1,1800,1629,8
1774006996.245,680.628,B0,0.0000,3497,84.7,1,1800,1580,8
1774006997.245,681.628,B0,0.0000,3497,84.7,1,1800,1580,8
1774006998.245,682.629,B0,0.0000,3497,84.2,1,1800,1677,8
1774006999.248,683.632,B0,0.0000,3497,84.2,1,1800,1580,8
1774007000.248,684.632,B0,0.0000,3497,84.2,1,1800,1629,8
1774007001.252,685.636,B0,0.0000,3497,84.7,1,1800,1580,8
1774007002.256,686.640,B0,0.0000,3497,84.2,1,1800,1580,8
1774007003.256,687.640,B0,0.0000,3497,84.7,1,1800,1580,8
1774007004.257,688.640,B0,0.0000,3497,83.8,1,1800,600,6
1774007005.257,689.640,B0,0.0000,3497,84.2,1,1800,1580,8
1774007006.257,690.640,B0,0.0000,3497,84.2,1,1800,600,6
1774007007.257,691.640,B0,0.0000,3497,83.8,1,1800,600,6
1774007008.257,692.640,B0,0.0000,3497,84.7,1,1800,1531,8
1774007009.257,693.641,B0,0.0000,3497,83.3,1,1800,1629,8
1774007010.260,694.644,B0,0.0000,3497,84.2,1,1800,1580,8
1774007011.260,695.644,B0,0.0000,3497,85.2,1,1800,1629,8
1774007012.261,696.644,B0,0.0000,3497,84.7,1,1800,1580,8
1774007013.261,697.644,B0,0.0000,3497,84.7,1,1800,1531,8
1774007014.261,698.645,B0,0.0000,3497,82.8,1,1800,1726,8
1774007015.261,699.645,B0,0.0000,3497,84.7,1,1800,1580,8
1774007016.262,700.645,B0,0.0000,3497,84.2,1,1800,1531,8
1774007017.262,701.645,B0,0.0000,3497,84.2,1,1800,1580,8
1774007018.262,702.645,B0,0.0000,3497,83.8,1,1800,1580,8
1774007019.262,703.645,B0,0.0000,3497,85.2,1,1800,600,6
1774007020.262,704.646,B0,0.0000,3497,84.7,1,1800,1531,8
1774007021.262,705.646,B0,0.0000,3497,83.8,1,1800,1629,8
1774007022.263,706.646,B0,0.0000,3497,83.8,1,1800,1580,8
1774007023.263,707.646,B0,148.4360,3647,84.2,1,1800,1531,8
1774007024.263,708.646,B0,0.9731,3648,84.2,1,1800,1629,8
1774007025.263,709.647,B0,0.0000,3648,83.8,1,1800,1580,8
1774007026.263,710.647,B0,0.0000,3648,83.8,1,1800,1531,8
1774007027.264,711.647,B0,0.0000,3648,84.7,1,1800,1531,8
1774007028.264,712.647,B0,0.0000,3648,83.3,1,1800,1726,8
1774007029.264,713.647,B0,0.0000,3648,84.2,1,1800,1677,8
1774007030.264,714.647,B0,0.0000,3648,85.2,1,1800,1531,8
1774007031.264,715.648,B0,0.0000,3648,84.2,1,1800,1629,8
1774007032.264,716.648,B0,0.0000,3648,83.8,1,1800,1629,8
1774007033.268,717.652,B0,0.0000,3648,84.2,1,1800,1580,8
1774007034.268,718.652,B0,0.0000,3648,83.8,1,1800,1629,8
1774007035.269,719.652,B0,0.0000,3648,83.8,1,1800,1580,8
1774007036.269,720.652,B0,0.0000,3648,84.2,1,1800,1531,8
1774007037.269,721.652,B0,0.0000,3648,83.8,1,1800,600,8
1774007038.272,722.656,B0,0.0000,3648,84.2,1,1800,1629,8
1774007039.276,723.660,B0,0.0000,3648,84.2,1,1800,1531,8
1774007040.276,724.660,B0,0.0000,3648,83.8,1,1800,1629,8
1774007041.280,725.664,B0,0.0000,3648,85.7,1,1800,1580,8
1774007042.280,726.664,B0,0.0000,3648,84.7,1,1800,1580,8
1774007043.283,727.666,B0,0.0000,3648,84.2,1,1800,1531,8
1774007044.283,728.667,B0,0.0000,3648,83.8,1,1800,1629,8
1774007045.283,729.667,B0,0.0000,3648,83.8,1,1800,1580,8
1774007046.284,730.667,B0,0.0000,3648,84.2,1,1800,1531,8
1774007047.284,731.667,B0,0.0000,3648,84.7,1,1800,1531,8
1774007048.284,732.667,B0,0.0000,3648,83.8,1,1800,1531,8
1774007049.284,733.667,B0,0.0000,3648,84.2,1,1800,1580,8
1774007050.284,734.668,B0,0.0000,3648,85.2,1,1800,1531,8
1774007051.284,735.668,B0,0.0000,3648,84.7,1,1800,600,6
1774007052.285,736.668,B0,0.0000,3648,84.2,1,1800,1629,8
1774007053.285,737.668,B0,0.0000,3648,84.2,1,1800,1629,8
1774007054.285,738.668,B0,173.5300,3798,83.8,1,1800,600,8
1774007055.288,739.672,B0,0.0000,3798,84.7,1,1800,1580,8
1774007056.292,740.676,B0,0.0000,3798,83.8,1,1800,1726,8
1774007057.296,741.680,B0,0.0000,3798,83.8,1,1800,1580,8
1774007058.300,742.684,B0,0.0000,3798,84.7,1,1800,1531,8
1774007059.304,743.688,B0,0.0000,3798,84.2,1,1800,600,6
1774007060.304,744.688,B0,0.0000,3798,83.3,1,1800,1531,8
1774007061.305,745.688,B0,0.0000,3798,84.2,1,1800,1531,8
1774007062.305,746.688,B0,0.0000,3798,84.2,1,1800,1531,8
1774007063.308,747.692,B0,0.0000,3798,85.2,1,1800,1580,8
1774007064.308,748.692,B0,0.0000,3798,84.2,1,1800,1580,8
1774007065.309,749.692,B0,0.0000,3798,84.7,1,1800,1531,8
1774007066.309,750.692,B0,0.0000,3798,85.2,1,1800,1580,8
1774007067.309,751.692,B0,0.0000,3798,84.7,1,1800,1531,8
1774007068.309,752.692,B0,0.0000,3798,85.2,1,1800,600,6
1774007069.309,753.693,B0,0.0000,3798,84.2,1,1800,1580,8
1774007070.312,754.696,B0,0.0000,3798,85.2,1,1800,1531,8
1774007071.312,755.696,B0,0.0000,3798,83.8,1,1800,1531,8
1774007072.313,756.696,B0,0.0000,3798,83.8,1,1800,1531,8
1774007073.313,757.696,B0,0.0000,3798,84.7,1,1800,1531,8
1774007074.316,758.700,B0,0.0000,3798,85.2,1,1800,1531,8
1774007075.320,759.704,B0,0.0000,3798,83.3,1,1800,1531,8
1774007076.320,760.704,B0,0.0000,3798,84.2,1,1800,1629,8
1774007077.321,761.704,B0,0.0000,3798,84.2,1,1800,1580,8
1774007078.321,762.704,B0,0.0000,3798,85.2,1,1800,1531,8
1774007079.321,763.704,B0,0.0000,3798,85.2,1,1800,600,6
1774007080.321,764.705,B0,0.0000,3798,85.2,1,1800,1629,8
1774007081.321,765.705,B0,0.0000,3798,83.8,1,1800,1629,8
1774007082.324,766.708,B0,0.0000,3798,84.7,1,1800,1531,8
1774007083.324,767.708,B0,0.0000,3798,84.7,1,1800,1531,8
1774007084.325,768.708,B0,145.9281,3948,84.2,1,1800,1580,8
1774007085.328,769.712,B0,0.0000,3948,84.2,1,1800,1580,8
1774007086.328,770.712,B0,0.0000,3948,84.7,1,1800,1580,8
1774007087.329,771.712,B0,0.0000,3948,83.8,1,1800,1580,8
1774007088.329,772.712,B0,0.0000,3948,84.7,1,1800,1580,8
1774007089.329,773.712,B0,0.0000,3948,83.8,1,1800,1580,8
1774007090.329,774.712,B0,0.0000,3948,83.8,1,1800,600,6
1774007091.332,775.716,B0,0.0000,3948,84.7,1,1800,1531,8
1774007092.336,776.720,B0,0.0000,3948,83.8,1,1800,1677,8
1774007093.336,777.720,B0,0.0000,3948,83.3,1,1800,1580,8
1774007094.337,778.720,B0,0.0000,3948,83.8,1,1800,1629,8
1774007095.340,779.724,B0,0.0000,3948,83.8,1,1800,1629,8
1774007096.340,780.724,B0,0.0000,3948,84.2,1,1800,1580,8
1774007097.344,781.728,B0,0.0000,3948,84.2,1,1800,1726,8
1774007098.344,782.728,B0,0.0000,3948,84.2,1,1800,600,6
1774007099.345,783.728,B0,0.0000,3948,84.7,1,1800,1531,8
1774007100.345,784.728,B0,0.0000,3948,85.2,1,1800,1580,8
1774007101.345,785.728,B0,0.0000,3948,84.2,1,1800,1580,8
1774007102.345,786.728,B0,0.0000,3948,85.7,1,1800,1531,8
1774007103.348,787.732,B0,0.0000,3948,83.8,1,1800,1531,8
1774007104.348,788.732,B0,0.0000,3948,84.7,1,1800,1629,8
1774007105.349,789.732,B0,0.0000,3948,83.3,1,1800,1580,8
1774007106.351,790.735,B0,0.0000,3948,84.2,1,1800,1580,8
1774007107.352,791.735,B0,0.0000,3948,84.2,1,1800,1580,8
1774007108.352,792.735,B0,0.0000,3948,84.7,1,1800,1580,8
1774007109.352,793.735,B0,0.0000,3948,84.2,1,1800,600,6
1774007110.352,794.735,B0,0.0000,3948,83.8,1,1800,1531,8
1774007111.352,795.736,B0,0.0000,3948,85.2,1,1800,1580,8
1774007112.352,796.736,B0,0.0000,3948,84.2,1,1800,1580,8
1774007113.353,797.736,B0,0.0000,3948,83.3,1,1800,1677,8
1774007114.356,798.740,B0,0.0000,3948,84.7,1,1800,1629,8
1774007115.360,799.744,B0,141.3915,4098,83.8,1,1800,1629,8
1774007116.360,800.744,B0,0.0000,4098,84.7,1,1800,600,6
1774007117.364,801.748,B0,0.0000,4098,84.2,1,1800,1629,8
1774007118.364,802.748,B0,0.0000,4098,84.7,1,1800,1629,8
1774007119.365,803.748,B0,0.0000,4098,83.8,1,1800,1531,8
1774007120.368,804.752,B0,0.0000,4098,83.8,1,1800,1531,8
1774007121.372,805.756,B0,0.0000,4098,84.7,1,1800,1580,8
1774007122.376,806.760,B0,0.0000,4098,84.2,1,1800,1629,8
1774007123.380,807.764,B0,0.0000,4098,84.7,1,1800,600,6
1774007124.380,808.764,B0,0.0000,4098,84.7,1,1800,1531,8
1774007125.384,809.768,B0,0.0000,4098,85.2,1,1800,1629,8
1774007126.388,810.772,B0,0.0000,4098,84.7,1,1800,1580,8
1774007127.389,811.772,B0,0.0000,4098,83.8,1,1800,1580,8
1774007128.389,812.772,B0,0.0000,4098,84.7,1,1800,1580,8
1774007129.389,813.772,B0,0.0000,4098,84.2,1,1800,1677,8
1774007130.389,814.772,B0,0.0000,4098,84.2,1,1800,1531,8
1774007131.392,815.776,B0,0.0000,4098,83.8,1,1800,1580,8
1774007132.393,816.777,B0,0.0000,4098,84.2,1,1800,1531,8
1774007133.396,817.780,B0,0.0000,4098,84.2,1,1800,1580,8
1774007134.400,818.784,B0,0.0000,4098,84.2,1,1800,1531,8
1774007135.404,819.788,B0,0.0000,4098,84.7,1,1800,1580,8
1774007136.404,820.788,B0,100.4943,4204,84.7,1,1800,1531,8
1774007137.405,821.788,B0,0.0000,4204,84.7,1,1800,1677,8
1774007138.405,822.788,B0,0.0000,4204,84.7,1,1800,1531,8
1774007139.408,823.792,B0,0.0000,4204,84.2,1,1800,1531,8
1774007140.408,824.792,B0,0.0000,4204,82.8,1,1800,1629,8
1774007141.409,825.792,B0,0.0000,4204,84.7,1,1800,1531,8
1774007142.409,826.792,B0,0.0000,4204,83.8,1,1800,1580,8
1774007143.412,827.796,B0,0.0000,4204,84.2,1,1800,600,6
1774007144.412,828.796,B0,0.0000,4204,84.2,1,1800,1580,8
1774007145.413,829.796,B0,0.0000,4204,84.2,1,1800,1531,8
1774007146.413,830.796,B0,0.0000,4204,84.7,1,1800,1531,8
1774007147.413,831.796,B0,0.0000,4204,84.7,1,1800,1531,8
1774007148.413,832.796,B0,0.0000,4204,84.2,1,1800,1580,8
1774007149.416,833.800,B0,0.0000,4204,84.7,1,1800,1531,8
1774007150.420,834.804,B0,0.0000,4204,85.2,1,1800,1531,8
1774007151.420,835.804,B0,0.0000,4204,84.7,1,1800,1531,8
1774007152.421,836.804,B0,0.0000,4204,84.7,1,1800,1531,8
1774007153.421,837.804,B0,0.0000,4204,84.2,1,1800,1629,8
1774007154.421,838.804,B0,0.0000,4204,84.2,1,1800,1531,8
1774007155.421,839.804,B0,0.0000,4204,85.2,1,1800,600,6
1774007156.421,840.805,B0,0.0000,4204,84.7,1,1800,600,6
1774007157.421,841.805,B0,0.0000,4204,84.7,1,1800,1629,8
1774007158.424,842.808,B0,0.0000,4204,85.2,1,1800,1580,8
1774007159.424,843.808,B0,0.0000,4204,84.2,1,1800,1580,8
1774007160.428,844.812,B0,0.0000,4204,83.8,1,1800,1629,8
1774007161.432,845.816,B0,0.0000,4204,84.7,1,1800,1531,8
1774007162.432,846.816,B0,0.0000,4204,83.8,1,1800,1531,8
1774007163.436,847.820,B0,0.0000,4204,84.2,1,1800,1580,8
1774007164.436,848.820,B0,0.0000,4204,84.7,1,1800,1580,8
1774007165.437,849.820,B0,0.0000,4204,84.2,1,1800,1629,8
1774007166.440,850.824,B0,0.0000,4204,85.2,1,1800,1580,8
1774007167.444,851.828,B0,139.8571,4354,83.8,1,1800,1629,8
1774007168.444,852.828,B0,0.0000,4354,85.2,1,1800,1629,8
1774007169.448,853.832,B0,0.0000,4354,85.2,1,1800,1629,8
1774007170.448,854.832,B0,0.0000,4354,83.8,1,1800,1629,8
1774007171.449,855.832,B0,0.0000,4354,85.7,1,1800,1531,8
1774007172.452,856.836,B0,0.0000,4354,84.7,1,1800,600,6
1774007173.456,857.840,B0,0.0000,4354,83.8,1,1800,1531,8
1774007174.460,858.844,B0,0.0000,4354,84.7,1,1800,1580,8
1774007175.464,859.848,B0,0.0000,4354,84.2,1,1800,1531,8
1774007176.464,860.848,B0,0.0000,4354,85.2,1,1800,1580,8
1774007177.465,861.848,B0,0.0000,4354,84.2,1,1800,1580,8
1774007178.468,862.852,B0,0.0000,4354,83.3,1,1800,1629,8
1774007179.468,863.852,B0,0.0000,4354,85.2,1,1800,600,6
1774007180.469,864.852,B0,0.0000,4354,84.7,1,1800,1531,8
1774007181.469,865.852,B0,0.0000,4354,84.7,1,1800,1677,8
1774007182.472,866.856,B0,0.0000,4354,83.8,1,1800,600,6
1774007183.473,867.856,B0,0.0000,4354,84.2,1,1800,1580,8
1774007184.476,868.860,B0,0.0000,4354,84.2,1,1800,1629,8
1774007185.476,869.860,B0,0.0000,4354,83.8,1,1800,1580,8
1774007186.477,870.860,B0,0.0000,4354,84.2,1,1800,600,6
1774007187.477,871.860,B0,0.0000,4354,83.3,1,1800,1531,8
1774007188.480,872.864,B0,0.0000,4354,84.2,1,1800,1580,8
1774007189.484,873.868,B0,0.0000,4354,84.7,1,1800,1531,8
1774007190.484,874.868,B0,0.0000,4354,83.8,1,1800,1629,8
1774007191.485,875.868,B0,0.0000,4354,84.2,1,1800,1531,8
1774007192.485,876.868,B0,0.0000,4354,84.7,1,1800,1531,8
1774007193.485,877.868,B0,0.0000,4354,84.7,1,1800,1629,8
1774007194.488,878.872,B0,0.0000,4354,83.3,1,1800,1677,8
1774007195.488,879.872,B0,0.0000,4354,84.2,1,1800,1531,8
1774007196.489,880.872,B0,0.0000,4354,84.7,1,1800,1580,8
1774007197.489,881.872,B0,142.9184,4504,84.7,1,1800,1677,8
1774007198.492,882.876,B0,0.0000,4504,86.2,1,1800,1677,8
1774007199.492,883.876,B0,0.0000,4504,85.2,1,1800,600,6
1774007200.496,884.880,B0,0.0000,4504,83.8,1,1800,1629,8
1774007201.500,885.884,B0,0.0000,4504,84.7,1,1800,1531,8
1774007202.500,886.884,B0,0.0000,4504,83.3,1,1800,1677,8
1774007203.501,887.884,B0,0.0000,4504,85.2,1,1800,1580,8
1774007204.501,888.884,B0,0.0000,4504,85.2,1,1800,1531,6
1774007205.501,889.884,B0,0.0000,4504,83.8,1,1800,1629,8
1774007206.504,890.888,B0,0.0000,4504,83.3,1,1800,1629,8
1774007207.504,891.888,B0,0.0000,4504,84.2,1,1800,1531,8
1774007208.505,892.888,B0,0.0000,4504,85.2,1,1800,1531,6
1774007209.505,893.888,B0,0.0000,4504,84.7,1,1800,1531,8
1774007210.505,894.888,B0,0.0000,4504,84.2,1,1800,1580,8
1774007211.505,895.888,B0,0.0000,4504,83.8,1,1800,600,8
1774007212.508,896.892,B0,0.0000,4504,85.7,1,1800,600,6
1774007213.512,897.896,B0,0.0000,4504,85.2,1,1800,600,6
1774007214.512,898.896,B0,0.0000,4504,83.8,1,1800,1629,8
1774007215.513,899.896,B0,0.0000,4504,85.2,1,1800,1580,8
1774007216.513,900.896,B0,0.0000,4504,83.8,1,1800,1629,8
1774007217.513,901.896,B0,0.0000,4504,84.7,1,1800,1531,8
1774007218.516,902.900,B0,0.0000,4504,83.8,1,1800,1629,8
1774007219.516,903.900,B0,0.0000,4504,84.2,1,1800,1531,8
1774007220.517,904.900,B0,0.0000,4504,84.7,1,1800,1629,8
1774007221.519,905.902,B0,0.0000,4504,83.8,1,1800,1531,8
1774007222.519,906.902,B0,0.0000,4504,84.7,1,1800,1580,8
1774007223.519,907.902,B0,0.0000,4504,84.7,1,1800,1580,8
1774007224.519,908.903,B0,0.0000,4504,85.2,1,1800,1531,8
1774007225.519,909.903,B0,0.0000,4504,84.7,1,1800,1580,8
1774007226.520,910.903,B0,0.0000,4504,84.2,1,1800,1580,8
1774007227.520,911.903,B0,0.0000,4504,83.3,1,1800,600,6
1774007228.520,912.903,B0,143.9338,4654,84.2,1,1800,1580,8
1774007229.520,913.903,B0,0.0000,4654,84.7,1,1800,1531,8
1774007230.520,914.904,B0,0.0000,4654,84.7,1,1800,1629,8
1774007231.524,915.908,B0,0.0000,4654,83.8,1,1800,1629,8
1774007232.528,916.912,B0,0.0000,4654,84.2,1,1800,1580,8
1774007233.528,917.912,B0,0.0000,4654,84.2,1,1800,1580,8
1774007234.529,918.912,B0,0.0000,4654,83.8,1,1800,600,6
1774007235.529,919.912,B0,0.0000,4654,85.2,1,1800,600,6
1774007236.532,920.916,B0,0.0000,4654,84.7,1,1800,1531,8
1774007237.532,921.916,B0,0.0000,4654,85.7,1,1800,600,6
1774007238.536,922.920,B0,0.0000,4654,84.7,1,1800,1580,8
1774007239.536,923.920,B0,0.0000,4654,84.2,1,1800,1531,8
1774007240.537,924.920,B0,0.0000,4654,84.2,1,1800,1580,8
1774007241.537,925.920,B0,0.0000,4654,84.2,1,1800,1629,8
1774007242.537,926.920,B0,0.0000,4654,84.2,1,1800,1629,8
1774007243.537,927.920,B0,0.0000,4654,84.7,1,1800,1677,8
1774007244.540,928.924,B0,0.0000,4654,85.2,1,1800,1629,8
1774007245.544,929.928,B0,0.0000,4654,84.7,1,1800,600,6
1774007246.548,930.932,B0,0.0000,4654,83.8,1,1800,600,6
1774007247.548,931.932,B0,0.0000,4654,84.7,1,1800,1580,8
1774007248.549,932.932,B0,0.0000,4654,84.2,1,1800,1531,8
1774007249.549,933.932,B0,105.8924,4760,84.7,1,1800,1531,8
1774007250.552,934.936,B0,0.0000,4760,84.2,1,1800,1629,8
1774007251.556,935.940,B0,0.0000,4760,83.8,1,1800,1629,8
1774007252.556,936.940,B0,0.0000,4760,84.2,1,1800,1580,8
1774007253.560,937.944,B0,0.0000,4760,84.2,1,1800,1629,8
1774007254.560,938.944,B0,0.0000,4760,85.2,1,1800,1580,8
1774007255.562,939.945,B0,0.0000,4760,84.2,1,1800,1580,8
1774007256.562,940.946,B0,0.0000,4760,83.8,1,1800,1629,8
1774007257.563,941.946,B0,0.0000,4760,84.2,1,1800,1629,8
1774007258.563,942.946,B0,0.0000,4760,83.8,1,1800,1531,8
1774007259.563,943.946,B0,0.0000,4760,84.2,1,1800,1531,8
1774007260.563,944.946,B0,0.0000,4760,84.7,1,1800,1580,8
1774007261.563,945.946,B0,0.0000,4760,85.7,1,1800,1677,8
1774007262.563,946.947,B0,0.0000,4760,85.7,1,1800,1629,8
1774007263.563,947.947,B0,0.0000,4760,84.2,1,1800,1629,8
1774007264.564,948.947,B0,0.0000,4760,84.7,1,1800,1726,8
1774007265.564,949.948,B0,0.0000,4760,84.7,1,1800,1531,8
1774007266.564,950.948,B0,0.0000,4760,83.3,1,1800,1677,8
1774007267.565,951.948,B0,0.0000,4760,83.8,1,1800,1629,8
1774007268.565,952.948,B0,0.0000,4760,85.2,1,1800,600,6
1774007269.565,953.948,B0,0.0000,4760,84.7,1,1800,1531,8
1774007270.565,954.948,B0,0.0000,4760,83.8,1,1800,1629,8
1774007271.565,955.949,B0,0.0000,4760,83.3,1,1800,1677,8
1774007272.568,956.952,B0,0.0000,4760,84.2,1,1800,1580,8
1774007273.572,957.956,B0,0.0000,4760,84.7,1,1800,1629,8
1774007274.572,958.956,B0,0.0000,4760,85.2,1,1800,1580,8
1774007275.576,959.960,B0,0.0000,4760,83.8,1,1800,1580,8
1774007276.576,960.960,B0,0.0000,4760,84.7,1,1800,1580,8
1774007277.577,961.960,B0,0.0000,4760,84.2,1,1800,1580,8
1774007278.577,962.960,B0,0.0000,4760,86.2,1,1800,1531,8
1774007279.577,963.960,B0,0.0000,4760,84.2,1,1800,1531,8
1774007280.580,964.964,B0,138.3797,4910,84.2,1,1800,1531,8
1774007281.580,965.964,B0,0.0000,4910,83.8,1,1800,1580,8
1774007282.584,966.968,B0,0.0000,4910,83.8,1,1800,1629,8
1774007283.588,967.972,B0,0.0000,4910,84.2,1,1800,1629,8
1774007284.588,968.972,B0,0.0000,4910,84.2,1,1800,1580,8
1774007285.589,969.972,B0,0.0000,4910,84.2,1,1800,1580,8
1774007286.589,970.972,B0,0.0000,4910,83.3,1,1800,1677,8
1774007287.592,971.976,B0,0.0000,4910,84.2,1,1800,1677,8
1774007288.592,972.976,B0,0.0000,4910,84.7,1,1800,1580,8
1774007289.593,973.976,B0,0.0000,4910,85.2,1,1800,1580,8
1774007290.596,974.980,B0,0.0000,4910,84.2,1,1800,1580,8
1774007291.600,975.984,B0,0.0000,4910,85.2,1,1800,1580,8
1774007292.604,976.988,B0,0.0000,4910,84.2,1,1800,1629,8
1774007293.604,977.988,B0,0.0000,4910,84.2,1,1800,1629,8
1774007294.605,978.988,B0,0.0000,4910,85.2,1,1800,1580,8
1774007295.608,979.992,B0,0.0000,4910,84.2,1,1800,1580,8
1774007296.608,980.992,B0,0.0000,4910,84.2,1,1800,1580,8
1774007297.612,981.996,B0,0.0000,4910,84.7,1,1800,1629,8
1774007298.616,983.000,B0,0.0000,4910,84.7,1,1800,1580,8
1774007299.616,984.000,B0,0.0000,4910,84.7,1,1800,1580,8
1774007300.617,985.000,B0,0.0000,4910,84.7,1,1800,1531,8
1774007301.617,986.000,B0,0.0000,4910,83.8,1,1800,1629,8
1774007302.620,987.004,B0,0.0000,4910,83.3,1,1800,1580,8
1774007303.620,988.004,B0,0.0000,4910,83.8,1,1800,1531,8
1774007304.621,989.004,B0,0.0000,4910,84.7,1,1800,1580,8
1774007305.621,990.004,B0,0.0000,4910,83.3,1,1800,1580,8
1774007306.624,991.008,B0,0.0000,4910,85.2,1,1800,1531,8
1774007307.624,992.008,B0,0.0000,4910,84.2,1,1800,1580,8
1774007308.625,993.008,B0,0.0000,4910,84.7,1,1800,1531,8
1774007309.625,994.008,B0,0.0000,4910,83.8,1,1800,1531,8
1774007310.625,995.009,B0,0.0000,4910,85.2,1,1800,1629,8
1774007311.625,996.009,B0,147.0273,5060,84.7,1,1800,1531,8
1774007312.626,997.009,B0,0.0000,5060,84.7,1,1800,1580,8
1774007313.626,998.009,B0,0.0000,5060,86.2,1,1800,1677,8
1774007314.628,999.012,B0,0.0000,5060,84.7,1,1800,600,6
1774007315.630,1000.013,B0,0.0000,5060,84.2,1,1800,1531,8
1774007316.630,1001.013,B0,0.0000,5060,84.7,1,1800,1531,8
1774007317.630,1002.014,B0,0.0000,5060,84.2,1,1800,1531,8
1774007318.630,1003.014,B0,0.0000,5060,84.2,1,1800,1531,8
1774007319.631,1004.014,B0,0.0000,5060,83.8,1,1800,1629,8
1774007320.631,1005.014,B0,0.0000,5060,83.3,1,1800,1580,8
1774007321.631,1006.014,B0,0.0000,5060,84.7,1,1800,1531,8
