timestamp,elapsed_s,arm,tps,tokens_predicted_total,temp_c,violation_flag,kernel_freq_mhz,throttle_bits
1773996741.620,501.059,B3,0.0000,2403,79.4,0,1200,0
1773996742.624,502.063,B3,0.0000,2403,78.9,0,1200,0
1773996743.628,503.067,B3,0.0000,2403,78.4,0,1200,0
1773996744.632,504.071,B3,0.0000,2403,79.9,0,1200,0
1773996745.636,505.075,B3,0.0000,2403,78.4,0,1200,0
1773996746.637,506.076,B3,0.0000,2403,77.4,0,1200,0
1773996747.640,507.079,B3,0.0000,2403,78.4,0,1200,0
1773996748.644,508.083,B3,0.0000,2403,78.9,0,1200,0
1773996749.645,509.083,B3,0.0000,2403,78.9,0,1200,0
1773996750.648,510.087,B3,0.0000,2403,78.4,0,1200,0
1773996751.648,511.087,B3,0.0000,2403,78.4,0,1200,0
1773996752.652,512.091,B3,0.0000,2403,77.9,0,1200,0
1773996753.656,513.095,B3,0.0000,2403,79.4,0,1200,0
1773996754.656,514.095,B3,0.0000,2403,77.9,0,1200,0
1773996755.657,515.095,B3,0.0000,2403,79.4,0,1200,0
1773996756.660,516.099,B3,0.0000,2403,77.9,0,1200,0
1773996757.660,517.099,B3,0.0000,2403,79.4,0,1200,0
1773996758.664,518.103,B3,140.8811,2553,78.4,0,1200,0
1773996759.664,519.103,B3,0.0000,2553,78.4,0,1200,0
1773996760.668,520.107,B3,0.0000,2553,77.9,0,1200,0
1773996761.672,521.110,B3,0.0000,2553,79.9,0,1200,0
1773996762.672,522.111,B3,0.0000,2553,77.4,0,1200,0
1773996763.676,523.115,B3,0.0000,2553,78.9,0,1200,0
1773996764.676,524.115,B3,0.0000,2553,77.9,0,1200,0
1773996765.677,525.115,B3,0.0000,2553,78.4,0,1200,0
1773996766.677,526.115,B3,0.0000,2553,78.9,0,1200,0
1773996767.677,527.115,B3,0.0000,2553,78.9,0,1200,0
1773996768.677,528.116,B3,0.0000,2553,78.9,0,1200,0
1773996769.677,529.116,B3,0.0000,2553,77.9,0,1200,0
1773996770.678,530.116,B3,0.0000,2553,79.9,0,1200,0
1773996771.678,531.116,B3,0.0000,2553,78.4,0,1200,0
1773996772.680,532.118,B3,0.0000,2553,78.4,0,1200,0
1773996773.680,533.118,B3,0.0000,2553,77.9,0,1200,0
1773996774.680,534.118,B3,0.0000,2553,78.9,0,1200,0
1773996775.680,535.119,B3,0.0000,2553,77.9,0,1200,0
1773996776.680,536.119,B3,0.0000,2553,78.4,0,1200,0
1773996777.684,537.123,B3,0.0000,2553,79.4,0,1200,0
1773996778.688,538.127,B3,0.0000,2553,80.3,1,1200,0
1773996779.692,539.131,B3,0.0000,2553,78.9,0,1200,0
1773996780.696,540.134,B3,0.0000,2553,79.4,0,1200,0
1773996781.696,541.134,B3,0.0000,2553,78.9,0,1200,0
1773996782.700,542.139,B3,0.0000,2553,79.9,0,1200,0
1773996783.704,543.143,B3,0.0000,2553,80.3,1,1200,0
1773996784.708,544.147,B3,0.0000,2553,78.4,0,1200,0
1773996785.712,545.151,B3,0.0000,2553,77.9,0,1200,0
1773996786.716,546.155,B3,0.0000,2553,78.9,0,1200,0
1773996787.716,547.155,B3,0.0000,2553,80.3,1,1200,0
1773996788.717,548.155,B3,0.0000,2553,78.4,0,1200,0
1773996789.720,549.159,B3,177.9323,2703,78.9,0,1200,0
1773996790.724,550.163,B3,0.0000,2703,78.9,0,1200,0
1773996791.728,551.167,B3,0.0000,2703,78.9,0,1200,0
1773996792.732,552.171,B3,13.6805,2717,78.9,0,1200,0
1773996793.733,553.172,B3,0.0000,2717,79.4,0,1200,0
1773996794.733,554.172,B3,0.0000,2717,79.9,0,1200,0
1773996795.736,555.175,B3,0.0000,2717,79.4,0,1200,0
1773996796.740,556.179,B3,0.0000,2717,79.4,0,1200,0
1773996797.741,557.180,B3,0.0000,2717,78.4,0,1200,0
1773996798.744,558.183,B3,0.0000,2717,77.9,0,1200,0
1773996799.744,559.183,B3,0.0000,2717,78.4,0,1200,0
1773996800.745,560.183,B3,0.0000,2717,78.9,0,1200,0
1773996801.748,561.187,B3,0.0000,2717,77.9,0,1200,0
1773996802.748,562.187,B3,0.0000,2717,78.4,0,1200,0
1773996803.752,563.191,B3,0.0000,2717,78.9,0,1200,0
1773996804.756,564.195,B3,0.0000,2717,79.4,0,1200,0
1773996805.760,565.199,B3,0.0000,2717,78.9,0,1200,0
1773996806.763,566.201,B3,0.0000,2717,78.4,0,1200,0
1773996807.763,567.202,B3,0.0000,2717,80.3,1,1200,0
1773996808.763,568.202,B3,0.0000,2717,78.9,0,1200,0
1773996809.764,569.202,B3,0.0000,2717,79.4,0,1200,0
1773996810.764,570.202,B3,0.0000,2717,78.9,0,1200,0
1773996811.764,571.202,B3,0.0000,2717,78.9,0,1200,0
1773996812.764,572.203,B3,0.0000,2717,78.9,0,1200,0
1773996813.764,573.203,B3,0.0000,2717,79.9,0,1200,0
1773996814.768,574.207,B3,0.0000,2717,79.9,0,1200,0
1773996815.768,575.207,B3,0.0000,2717,80.3,1,1200,0
1773996816.772,576.211,B3,0.0000,2717,78.9,0,1200,0
1773996817.776,577.215,B3,0.0000,2717,79.4,0,1200,0
1773996818.780,578.219,B3,0.0000,2717,78.9,0,1200,0
1773996819.784,579.223,B3,0.0000,2717,79.4,0,1200,0
1773996820.785,580.223,B3,0.0000,2717,79.9,0,1200,0
1773996821.787,581.225,B3,0.0000,2717,77.9,0,1200,0
1773996822.787,582.225,B3,174.7973,2867,79.4,0,1200,0
1773996823.787,583.226,B3,0.0000,2867,78.4,0,1200,0
1773996824.787,584.226,B3,0.0000,2867,78.4,0,1200,0
1773996825.788,585.226,B3,0.0000,2867,78.9,0,1200,0
1773996826.788,586.226,B3,0.0000,2867,79.9,0,1200,0
1773996827.788,587.226,B3,0.0000,2867,79.4,0,1200,0
1773996828.788,588.227,B3,0.0000,2867,78.9,0,1200,0
1773996829.788,589.227,B3,0.0000,2867,79.4,0,1200,0
1773996830.792,590.231,B3,0.0000,2867,80.3,1,1200,0
1773996831.796,591.235,B3,0.0000,2867,78.4,0,1200,0
1773996832.800,592.239,B3,0.0000,2867,79.4,0,1200,0
1773996833.802,593.241,B3,0.0000,2867,79.4,0,1200,0
1773996834.804,594.243,B3,0.0000,2867,79.9,0,1200,0
1773996835.808,595.247,B3,0.0000,2867,79.4,0,1200,0
1773996836.812,596.251,B3,0.0000,2867,79.4,0,1200,0
1773996837.814,597.252,B3,0.0000,2867,79.9,0,1200,0
1773996838.816,598.255,B3,0.0000,2867,78.9,0,1200,0
1773996839.820,599.258,B3,0.0000,2867,79.4,0,1200,0
