Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,34985064,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1486,0
10,35776794,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1503,0
20,35845374,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1503,0
30,35923272,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1505,0
40,35918640,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1503,0
50,36088926,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
60,35380980,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1482,0
70,35845026,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1497,0
80,34912712,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1466,0
90,30687860,0,0,0,0.000,0.000,0.000,0.000,55.0,1500,1318,0
100,35999718,0,0,0,0.000,0.000,0.000,0.000,55.0,1500,1505,0
110,35827932,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1497,0
120,34668876,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1455,0
130,29821730,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1287,0
140,35665122,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1491,0
150,35796804,0,0,0,0.000,0.000,0.000,0.000,52.6,1500,1496,0
160,34259322,0,0,0,0.000,0.000,0.000,0.000,52.6,1500,1439,0
170,30015422,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1300,0
180,34961808,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1468,0
190,36084204,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
200,36102354,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
210,35999286,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1505,0
220,36100002,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
230,36074028,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
240,36101244,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
250,36086376,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
260,36104454,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
270,36086604,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
280,36081990,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
290,36102126,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
300,36089016,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
310,36104220,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
320,36083820,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
330,36105168,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
340,36089130,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
350,36091170,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1507,0
360,36089346,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1507,0
370,35713392,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1499,0
380,36079692,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
390,36103452,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
400,35634156,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1493,0
410,36089658,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1507,0
420,36081066,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1507,0
430,36101220,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
440,36087300,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
450,36104700,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
460,36102366,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
470,35965680,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1505,0
480,36098340,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
490,36087732,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
500,36104496,0,0,0,0.000,0.000,0.000,0.000,52.6,1500,1507,0
510,36087234,0,0,0,0.000,0.000,0.000,0.000,52.6,1500,1507,0
520,36091596,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
530,47205620,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1972,0
540,36101850,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
550,36087360,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
560,36103746,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
570,36078780,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
580,36104076,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
590,35574246,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1495,0
600,35982144,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
610,36062700,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
620,36103464,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
630,36017034,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
640,36093372,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
650,36088362,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
660,36104928,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
670,36075270,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
680,36099726,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
690,36089298,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1507,0
700,36102696,0,0,0,0.000,0.000,0.000,0.000,54.5,1500,1508,0
710,36089142,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1507,0
720,35969646,0,0,0,0.000,0.000,0.000,0.000,53.1,1500,1504,0
730,36103332,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
740,36085308,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
750,36104142,0,0,0,0.000,0.000,0.000,0.000,53.6,1500,1507,0
760,36088500,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
770,36100206,0,0,0,0.000,0.000,0.000,0.000,54.0,1500,1507,0
