Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,24004336,0,0,0,0.000,0.000,0.000,0.000,53.6,1000,1004,0
10,23967910,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1003,0
20,23897134,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1004,0
30,24019156,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
40,23889358,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
50,24015724,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,1004,0
60,23997082,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,1004,0
70,24038086,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
80,24014026,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
90,24019276,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
100,24018934,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
110,24019342,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
120,24040678,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
130,23611132,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,994,0
140,24038092,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
150,24025684,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
160,24043588,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
170,24027142,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
180,24039082,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
190,23989450,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
200,24040072,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
210,24030292,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
220,23026018,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,977,0
230,24037588,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,1005,0
240,24005110,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
250,23978566,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
260,24028216,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1004,0
270,24036706,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
280,24022084,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
290,24042910,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
300,24026794,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
310,24041338,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1004,0
320,24029608,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
330,24031462,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
340,29380106,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1230,0
350,24042502,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,1005,0
360,24026128,0,0,0,0.000,0.000,0.000,0.000,51.6,1000,1004,0
370,24042904,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
380,24023926,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
390,24039532,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
400,24028738,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1004,0
410,24042394,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
420,24029710,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
430,24044392,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
440,24025276,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
450,24043576,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
460,24030916,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
470,24030166,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
480,24025810,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
490,24025582,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
500,24044506,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
510,23874238,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1000,0
520,24035878,0,0,0,0.000,0.000,0.000,0.000,51.1,1000,1004,0
530,24027580,0,0,0,0.000,0.000,0.000,0.000,51.1,1000,1004,0
540,23716942,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,998,0
550,24023878,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
560,24042934,0,0,0,0.000,0.000,0.000,0.000,52.1,1000,1005,0
570,23873656,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1000,0
580,24043252,0,0,0,0.000,0.000,0.000,0.000,53.1,1000,1005,0
590,29698322,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1243,0
600,24042214,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
610,24026752,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
620,24043744,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
630,24028852,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1004,0
640,24040408,0,0,0,0.000,0.000,0.000,0.000,52.6,1000,1005,0
