Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,79094821,52730107,3,0,0.667,0.667,0.000,0.000,53.1,1000,1349,0
10,60488572,40325799,6,0,0.667,0.667,0.000,0.000,53.1,1000,1014,0
20,60325546,40217658,6,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
30,60385270,40257258,0,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
40,60345520,40231028,0,0,0.667,0.667,0.000,0.000,53.1,1000,1013,0
50,60469843,40313612,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
60,60409915,40273876,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
70,60452647,40302246,0,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
80,60493363,40329210,0,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
90,60459133,40306486,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
100,60436135,40291150,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
110,60462880,40309154,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
120,60496441,40331282,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
130,60463555,40309458,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
140,60497314,40331826,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
150,60504688,40336938,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
160,82020178,54680678,0,0,0.667,0.667,0.000,0.000,53.1,1000,1372,0
170,60496234,40331314,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
180,60456454,40304690,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
190,60501130,40334454,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
200,60466840,40311642,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
210,60503206,40335886,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
220,60431461,40288166,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
230,60499024,40333082,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
240,60463366,40309402,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
250,60465415,40310722,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
260,60503335,40335958,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
270,60456649,40304910,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
280,60388902,40255334,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
290,60451753,40301766,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
300,60500011,40333674,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
310,60468769,40313074,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
320,60460090,40307332,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
330,60507259,40338718,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
340,60433960,40289862,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
350,59864694,39899815,4,0,0.667,0.666,0.000,0.000,53.6,1000,1013,0
360,78187948,52126044,0,0,0.667,0.667,0.000,0.000,53.6,1000,1309,0
370,60489130,40326422,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
380,60337231,40225472,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
390,60498883,40332992,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
400,60461572,40308270,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
410,60504046,40336527,3,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
420,60456442,40304642,0,0,0.667,0.667,0.000,0.000,53.1,1000,1012,0
430,60503680,40336166,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
440,60462274,40308734,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
450,60441076,40294606,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
460,60489514,40326726,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
470,60458371,40306198,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
480,60503758,40336210,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
490,60465355,40310810,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
500,60498097,40332410,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
510,60469513,40313458,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
520,60448405,40299496,0,0,0.667,0.667,0.000,0.000,53.6,1000,1013,0
530,60495199,40330522,0,0,0.667,0.667,0.000,0.000,53.6,1000,1012,0
540,81412501,54275534,0,0,0.667,0.667,0.000,0.000,54.0,1000,1362,0
550,60500119,40333806,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
560,60450565,40300834,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
570,60481177,40321218,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
580,60453313,40302778,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
590,60501508,40334718,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
600,60473386,40316474,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
610,60239182,40159836,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
620,60483184,40322510,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
630,60360040,40240474,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
640,59189746,39460398,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
650,59051486,39369733,4,0,0.667,0.667,0.000,0.000,54.0,1000,1013,0
660,60497803,40332170,0,0,0.667,0.667,0.000,0.000,54.5,1000,1012,0
670,60439075,40293306,0,0,0.667,0.667,0.000,0.000,54.5,1000,1014,0
680,58889653,39258682,0,0,0.667,0.667,0.000,0.000,54.5,1000,1014,0
690,58957867,39304186,0,0,0.667,0.667,0.000,0.000,54.5,1000,1013,0
700,60211393,40141382,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
710,60477775,40318906,0,0,0.667,0.667,0.000,0.000,55.0,1000,1012,0
720,77199346,51467258,0,0,0.667,0.667,0.000,0.000,54.0,1000,1344,0
730,59583184,39722554,0,0,0.667,0.667,0.000,0.000,54.0,1000,1012,0
740,60458878,40306502,0,0,0.667,0.667,0.000,0.000,55.5,1000,1012,0
750,60496846,40331686,0,0,0.667,0.667,0.000,0.000,55.5,1000,1012,0
760,60432328,40288706,0,0,0.667,0.667,0.000,0.000,55.5,1000,1012,0
