Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,29510842,9836911,0,0,0.333,0.333,0.000,0.000,55.5,1800,1807,0
10,29457778,9819252,0,0,0.333,0.333,0.000,0.000,55.5,1800,1808,0
20,29400112,9800016,0,0,0.333,0.333,0.000,0.000,55.5,1800,1808,0
30,29533666,9844525,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
40,29465626,9821850,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
50,29535850,9845250,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
60,29510428,9836784,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
70,29539138,9846349,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
80,29526842,9842268,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
90,29549944,9849953,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
100,29538040,9845990,0,0,0.333,0.333,0.000,0.000,55.5,1800,1808,0
110,29527696,9842531,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
120,29540242,9846722,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
130,29549830,9849907,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
140,29539600,9846508,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
150,29539918,9846614,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
160,29539012,9846303,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
170,29540248,9846724,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
180,29547370,9849087,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
190,29536852,9845592,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
200,29550040,9849979,0,0,0.333,0.333,0.000,0.000,55.0,1800,1809,0
210,29535854,9845272,0,0,0.333,0.333,0.000,0.000,55.0,1800,1808,0
220,29550340,9850077,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
230,29528392,9842772,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
240,29550550,9850147,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
250,29540380,9846768,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
260,29550184,9850025,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
270,29539984,9846636,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
280,29547772,9849223,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
290,29541664,9847196,0,0,0.333,0.333,0.000,0.000,54.0,1800,1809,0
300,29547292,9849067,0,0,0.333,0.333,0.000,0.000,54.0,1800,1809,0
310,29541532,9847152,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
320,29549614,9849835,0,0,0.333,0.333,0.000,0.000,56.0,1800,1808,0
330,29539864,9846596,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
340,29540840,9846934,0,0,0.333,0.333,0.000,0.000,56.0,1800,1808,0
350,29539792,9846563,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
360,29537986,9845970,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
370,29550868,9850253,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
380,29538124,9846016,0,0,0.333,0.333,0.000,0.000,55.5,1800,1809,0
390,29550568,9850155,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
400,29536774,9845570,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
410,29517472,9839134,0,0,0.333,0.333,0.000,0.000,56.5,1800,1809,0
420,29538670,9846198,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
430,29548018,9849303,0,0,0.333,0.333,0.000,0.000,56.0,1800,1808,0
440,29534812,9844912,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
450,29550046,9849979,0,0,0.333,0.333,0.000,0.000,56.0,1800,1809,0
