Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,14354736,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
10,14327174,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
20,14334972,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
30,14235032,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
40,14293578,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
50,14349806,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
60,14367722,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
70,14342376,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
80,14362958,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
90,14381490,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
100,14373344,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
110,14013860,0,0,0,0.000,0.000,0.000,0.000,51.1,600,593,0
120,14265132,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
130,14358068,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
140,14317514,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
150,14394276,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
160,14377730,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
170,14396154,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
180,14371352,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
190,14396444,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
200,14380422,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
210,14396090,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
220,14361288,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
230,14397092,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
240,14384288,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
250,19535614,0,0,0,0.000,0.000,0.000,0.000,51.6,600,818,0
260,14396270,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
270,14371766,0,0,0,0.000,0.000,0.000,0.000,53.6,600,603,0
280,14391912,0,0,0,0.000,0.000,0.000,0.000,53.6,600,603,0
290,14381204,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
300,14393580,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
310,14380316,0,0,0,0.000,0.000,0.000,0.000,50.1,600,603,0
320,14398364,0,0,0,0.000,0.000,0.000,0.000,50.1,600,603,0
330,14379720,0,0,0,0.000,0.000,0.000,0.000,50.6,600,603,0
340,14379566,0,0,0,0.000,0.000,0.000,0.000,50.6,600,603,0
350,13957278,0,0,0,0.000,0.000,0.000,0.000,50.6,600,587,0
360,14378780,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
370,14389988,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
380,11494706,0,0,0,0.000,0.000,0.000,0.000,51.6,600,507,0
390,13605072,0,0,0,0.000,0.000,0.000,0.000,51.6,600,575,0
400,14376740,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
410,13978916,0,0,0,0.000,0.000,0.000,0.000,51.6,600,594,0
420,11394116,0,0,0,0.000,0.000,0.000,0.000,51.1,600,502,0
430,13143890,0,0,0,0.000,0.000,0.000,0.000,51.1,600,558,0
440,14266344,0,0,0,0.000,0.000,0.000,0.000,51.1,600,601,0
450,14217848,0,0,0,0.000,0.000,0.000,0.000,51.1,600,597,0
460,12764546,0,0,0,0.000,0.000,0.000,0.000,51.1,600,547,0
470,11482004,0,0,0,0.000,0.000,0.000,0.000,51.1,600,502,0
480,14325558,0,0,0,0.000,0.000,0.000,0.000,51.6,600,601,0
490,18092418,0,0,0,0.000,0.000,0.000,0.000,51.6,600,758,0
500,14393144,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
510,14379914,0,0,0,0.000,0.000,0.000,0.000,53.1,600,602,0
520,14395446,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
530,14378378,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
540,14393982,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
550,14383460,0,0,0,0.000,0.000,0.000,0.000,53.1,600,602,0
560,14392058,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
570,14381334,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
580,14380418,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
590,14401266,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
600,14380412,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
610,13956464,0,0,0,0.000,0.000,0.000,0.000,52.1,600,594,0
620,14351016,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
630,14277458,0,0,0,0.000,0.000,0.000,0.000,51.6,600,600,0
640,14310626,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
650,14395896,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
660,17651412,0,0,0,0.000,0.000,0.000,0.000,51.1,600,746,0
670,14394326,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
680,14376444,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
690,14267264,0,0,0,0.000,0.000,0.000,0.000,52.6,600,599,0
700,14362478,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
710,14395314,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
720,14382944,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
730,14397054,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
740,14369408,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
750,14340170,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
760,14392014,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
770,14372216,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
780,14393342,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
790,14380920,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
800,14050589,0,0,0,0.000,0.000,0.000,0.000,52.1,600,593,0
810,18054648,0,0,0,0.000,0.000,0.000,0.000,52.1,600,765,0
820,14387976,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
830,14375618,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
840,14323670,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
850,14370960,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
860,14396852,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
870,14356530,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
880,14394848,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
890,14380886,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
900,14395668,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
910,14397392,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
920,14383254,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
930,14397746,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
940,14365640,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
950,14390646,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
960,14383418,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
970,14394606,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
980,14382980,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
990,14385620,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1000,17304966,0,0,0,0.000,0.000,0.000,0.000,51.6,600,725,0
1010,14308938,0,0,0,0.000,0.000,0.000,0.000,52.1,600,601,0
1020,14225804,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1030,14377172,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1040,14370438,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1050,14331002,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1060,14375994,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1070,14352878,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1080,14395352,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1090,14379816,0,0,0,0.000,0.000,0.000,0.000,53.1,600,602,0
1100,14394992,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
1110,17661408,0,0,0,0.000,0.000,0.000,0.000,51.6,600,740,0
1120,14392730,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1130,14376210,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1140,14396678,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1150,14383332,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1160,14396972,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1170,14364986,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
1180,14396418,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1190,13445834,0,0,0,0.000,0.000,0.000,0.000,51.1,600,582,0
1200,14394770,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1210,14397426,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1220,14309246,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1230,14389140,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1240,14375738,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1250,14396780,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1260,18473440,0,0,0,0.000,0.000,0.000,0.000,52.1,600,774,0
1270,14390192,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1280,14365700,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
1290,14395410,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
1300,14375234,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1310,14394888,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1320,14375732,0,0,0,0.000,0.000,0.000,0.000,50.6,600,603,0
1330,14396390,0,0,0,0.000,0.000,0.000,0.000,50.6,600,603,0
1340,14378922,0,0,0,0.000,0.000,0.000,0.000,52.6,600,602,0
1350,14396114,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
1360,14352450,0,0,0,0.000,0.000,0.000,0.000,52.6,600,601,0
1370,14379164,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1380,14396834,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1390,14372052,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
1400,14395904,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1410,14367506,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1420,14391810,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1430,14377190,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1440,14386236,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1450,16873776,0,0,0,0.000,0.000,0.000,0.000,52.6,600,710,0
1460,14334002,0,0,0,0.000,0.000,0.000,0.000,52.6,600,601,0
1470,14214098,0,0,0,0.000,0.000,0.000,0.000,51.1,600,597,0
1480,13567470,0,0,0,0.000,0.000,0.000,0.000,51.1,600,576,0
1490,11829106,0,0,0,0.000,0.000,0.000,0.000,51.1,600,514,0
1500,14335140,0,0,0,0.000,0.000,0.000,0.000,51.1,600,601,0
1510,14228750,0,0,0,0.000,0.000,0.000,0.000,51.1,600,597,0
1520,13453694,0,0,0,0.000,0.000,0.000,0.000,51.1,600,572,0
1530,11393216,0,0,0,0.000,0.000,0.000,0.000,51.1,600,499,0
1540,14045976,0,0,0,0.000,0.000,0.000,0.000,52.6,600,590,0
1550,14240720,0,0,0,0.000,0.000,0.000,0.000,52.6,600,597,0
1560,14378976,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1570,11688490,0,0,0,0.000,0.000,0.000,0.000,51.1,600,510,0
1580,16708626,0,0,0,0.000,0.000,0.000,0.000,52.1,600,713,0
1590,14393076,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1600,14300372,0,0,0,0.000,0.000,0.000,0.000,52.1,600,600,0
1610,14391812,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1620,14377128,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1630,14395268,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1640,14369196,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
1650,14396372,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
1660,14382374,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1670,14396442,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1680,14045366,0,0,0,0.000,0.000,0.000,0.000,52.1,600,594,0
1690,14284866,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1700,14330420,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1710,14295164,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1720,14391246,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1730,14379380,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1740,14393276,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1750,14380749,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1760,14386250,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1770,17140980,0,0,0,0.000,0.000,0.000,0.000,51.1,600,718,0
1780,14393658,0,0,0,0.000,0.000,0.000,0.000,51.1,600,602,0
1790,14022722,0,0,0,0.000,0.000,0.000,0.000,51.6,600,593,0
1800,14388986,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1810,14371350,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1820,14394518,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1830,14379464,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1840,14397288,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1850,14356376,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
1860,14395290,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
1870,14402348,0,0,0,0.000,0.000,0.000,0.000,52.6,600,603,0
1880,14372042,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1890,14396400,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1900,19103688,0,0,0,0.000,0.000,0.000,0.000,53.1,600,801,0
1910,14396648,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
1920,14380272,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
1930,14394464,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
1940,14383440,0,0,0,0.000,0.000,0.000,0.000,52.1,600,602,0
1950,14396672,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
1960,14382992,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1970,14396052,0,0,0,0.000,0.000,0.000,0.000,51.1,600,603,0
1980,14382344,0,0,0,0.000,0.000,0.000,0.000,53.1,600,602,0
1990,14396472,0,0,0,0.000,0.000,0.000,0.000,53.1,600,603,0
2000,14363822,0,0,0,0.000,0.000,0.000,0.000,52.1,600,603,0
2010,14282010,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
2020,14343494,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
2030,14312948,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
2040,14297226,0,0,0,0.000,0.000,0.000,0.000,51.6,600,603,0
2050,14354942,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
2060,13952868,0,0,0,0.000,0.000,0.000,0.000,51.6,600,592,0
2070,13810760,0,0,0,0.000,0.000,0.000,0.000,51.6,600,593,0
2080,14351462,0,0,0,0.000,0.000,0.000,0.000,51.6,600,602,0
