Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,26987578,17991748,0,0,0.667,0.667,0.000,0.000,55.5,1800,1807,0
10,27039730,18026453,0,0,0.667,0.667,0.000,0.000,55.5,1800,1808,0
20,27046094,18030715,0,0,0.667,0.667,0.000,0.000,55.5,1800,1808,0
30,26981368,17987525,0,0,0.667,0.667,0.000,0.000,55.5,1800,1809,0
40,27019010,18012668,0,0,0.667,0.667,0.000,0.000,55.5,1800,1809,0
50,27071380,18047523,0,0,0.667,0.667,0.000,0.000,55.5,1800,1808,0
60,27058532,18039006,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
70,27075130,18050034,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
80,27056672,18037766,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
90,27086944,18057910,0,0,0.667,0.667,0.000,0.000,55.5,1800,1809,0
100,27077830,18051850,0,0,0.667,0.667,0.000,0.000,55.5,1800,1809,0
110,27074924,18049913,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
120,27078502,18052304,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
130,27087752,18058464,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
140,27078622,18052384,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
150,27076394,18050914,0,0,0.667,0.667,0.000,0.000,55.5,1800,1808,0
160,27080212,18053416,0,0,0.667,0.667,0.000,0.000,55.5,1800,1809,0
170,27078122,18052072,0,0,0.667,0.667,0.000,0.000,56.5,1800,1808,0
180,27084682,18056396,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
190,27078110,18052064,0,0,0.667,0.667,0.000,0.000,57.5,1800,1808,0
200,27087496,18058278,0,0,0.667,0.667,0.000,0.000,57.5,1800,1809,0
210,27059486,18039648,0,0,0.667,0.667,0.000,0.000,57.5,1800,1809,0
220,27077350,18051519,0,0,0.667,0.667,0.000,0.000,56.0,1800,1808,0
230,27067418,18044935,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
240,27087556,18058312,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
250,26939924,17959934,0,0,0.667,0.667,0.000,0.000,56.0,1800,1802,0
260,27085726,18057092,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
270,27077228,18051480,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
280,27081364,18054184,0,0,0.667,0.667,0.000,0.000,56.0,1800,1808,0
290,27076352,18050887,0,0,0.667,0.667,0.000,0.000,56.0,1800,1809,0
300,27087856,18058518,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
310,27078260,18052159,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
320,27078352,18052198,0,0,0.667,0.667,0.000,0.000,57.0,1800,1808,0
330,27088172,18058745,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
340,27078250,18052130,0,0,0.667,0.667,0.000,0.000,57.0,1800,1808,0
350,27080240,18053463,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
360,27075454,18050266,0,0,0.667,0.667,0.000,0.000,56.5,1800,1808,0
370,27086000,18057297,0,0,0.667,0.667,0.000,0.000,57.5,1800,1809,0
380,27075286,18050160,0,0,0.667,0.667,0.000,0.000,57.5,1800,1808,0
390,27086888,18057889,0,0,0.667,0.667,0.000,0.000,57.0,1800,1808,0
400,27078922,18052579,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
410,27088010,18058649,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
420,27077812,18051839,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
430,27087950,18058609,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
440,27079576,18053021,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
450,27089006,18059301,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
460,27079564,18053013,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
470,27088358,18058869,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
480,27067132,18044719,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
490,27088642,18059036,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
500,27078590,18052379,0,0,0.667,0.667,0.000,0.000,56.5,1800,1809,0
510,27036352,18024176,0,0,0.667,0.667,0.000,0.000,56.5,1800,1806,0
520,27088568,18059009,0,0,0.667,0.667,0.000,0.000,57.0,1800,1809,0
530,27059110,18039383,0,0,0.667,0.667,0.000,0.000,57.0,1800,1808,0
