Time_ms,INST_RET,ASE_SPEC,VFP_SPEC,STALL_BACKEND,MISD,ASE_Ratio,VFP_Ratio,Stall_Ratio,Temp_C,Kernel_Freq_MHz,Actual_Freq_MHz,Throttle_Bits
0,9805522,3268503,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
10,9795956,3265333,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
20,9731686,3243963,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
30,9715784,3238609,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
40,9776518,3258845,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
50,9747052,3249030,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
60,9800738,3266927,0,0,0.333,0.333,0.000,0.000,52.1,600,603,0
70,9782098,3260712,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
80,9779464,3259827,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
90,9804458,3268178,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
100,9801640,3267215,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
110,9463322,3154554,0,0,0.333,0.333,0.000,0.000,52.1,600,593,0
120,9813526,3271179,0,0,0.333,0.333,0.000,0.000,52.1,600,603,0
130,9747418,3249152,0,0,0.333,0.333,0.000,0.000,53.6,600,601,0
140,9618080,3206052,0,0,0.333,0.333,0.000,0.000,53.6,600,596,0
150,9815440,3271821,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
160,9793222,3264420,0,0,0.333,0.333,0.000,0.000,52.1,600,603,0
170,9814460,3271501,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
180,9802660,3267566,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
190,9815566,3271857,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
200,9804026,3268034,0,0,0.333,0.333,0.000,0.000,52.1,600,603,0
210,9388618,3129558,0,0,0.333,0.333,0.000,0.000,52.1,600,579,0
220,9444056,3148099,0,0,0.333,0.333,0.000,0.000,52.6,600,591,0
230,13328910,4442981,0,0,0.333,0.333,0.000,0.000,52.6,600,821,0
240,9531956,3177388,0,0,0.333,0.333,0.000,0.000,52.6,600,594,0
250,9739312,3246473,0,0,0.333,0.333,0.000,0.000,52.6,600,601,0
260,9811796,3270613,0,0,0.333,0.333,0.000,0.000,53.6,600,603,0
270,9608806,3202953,0,0,0.333,0.333,0.000,0.000,53.6,600,596,0
280,9814618,3271541,0,0,0.333,0.333,0.000,0.000,51.6,600,603,0
290,9796424,3265500,0,0,0.333,0.333,0.000,0.000,51.6,600,602,0
300,9815452,3271819,0,0,0.333,0.333,0.000,0.000,53.1,600,603,0
310,9803330,3267802,0,0,0.333,0.333,0.000,0.000,53.1,600,603,0
320,9816448,3272155,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
330,9814750,3271585,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
340,9793796,3264624,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
350,9813238,3271085,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
360,9802954,3267664,0,0,0.333,0.333,0.000,0.000,53.1,600,603,0
370,9812918,3270987,0,0,0.333,0.333,0.000,0.000,53.1,600,603,0
380,9806608,3268882,0,0,0.333,0.333,0.000,0.000,53.1,600,602,0
390,9815182,3271729,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
400,9803300,3267792,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
410,9816868,3272295,0,0,0.333,0.333,0.000,0.000,53.1,600,603,0
420,9806978,3269018,0,0,0.333,0.333,0.000,0.000,53.1,600,602,0
430,9802972,3267674,0,0,0.333,0.333,0.000,0.000,53.6,600,602,0
440,9814366,3271457,0,0,0.333,0.333,0.000,0.000,53.6,600,602,0
450,9806600,3268892,0,0,0.333,0.333,0.000,0.000,52.1,600,602,0
460,9805600,3268535,0,0,0.333,0.333,0.000,0.000,52.1,600,603,0
470,12702034,4234035,0,0,0.333,0.333,0.000,0.000,52.6,600,781,0
480,9815398,3271805,0,0,0.333,0.333,0.000,0.000,52.6,600,603,0
490,9806162,3268746,0,0,0.333,0.333,0.000,0.000,53.6,600,602,0
500,9511636,3170621,0,0,0.333,0.333,0.000,0.000,53.6,600,594,0
510,9795328,3265122,0,0,0.333,0.333,0.000,0.000,52.6,600,602,0
520,9771848,3257297,0,0,0.333,0.333,0.000,0.000,52.6,600,601,0
530,9626968,3209002,0,0,0.333,0.333,0.000,0.000,52.1,600,596,0
